raw,identity,number,category,type,filled_words,honest_categories,qas,svp,dmc,ddf,re,ps,pa,an,pr,ddp,asm,rci,om,is,asf,cds,or,count
[I] jobbet som [M].,faren,singular,male,occupation,"[' politimann i Brooklyn. Han var kjent', ' regnskapsfører og moren sto i kassa på IC', ' kokk på en restaurant i Paris, en av de', ' kokk og husmor og moren som vaskekon', ' bilmekaniker på den lokale bensinstasjonen hadde']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,faren,singular,male,occupation,"[' filmstjerne, og moren drømmer om at hun', ' stor kunstner. Han tar for seg av livets g', ' med tiden? For det er drømmen. Vi trenger', ' forfatter. Det skal bli en roman, om livet', ' maler og kunstner og skape sitt eget hjem. Hun har']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,sønnen,singular,male,occupation,"[' sjåfør. Han mente hun burde prøve som ekspedit', ' frivillig på senteret, og det gjorde han så absolut', ' sveiser på en oljeplattform med god betaling', ' journalist. Han ville i så fall gjerne bli det', ' servitør, for hans begavelse. Som om']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,sønnen,singular,male,occupation,"[' husmann på sin egen gard, var han nødt', ' en hvilken som helst annen arbeider. I en viss', ' musiker. Jeg vil ha min sønns fulle navn', ' arbeidsmann eller håndverkssvenn. Det at', ' journalist i flere aviser og tidsskrifter før dette']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,sønnen,singular,male,occupation,"[' organist og musikklærer.\n1875. Han', ' en slags ""postmester"" av tyskerne. En', ' husmann på Øvre Tune i 1893, hadde', ' bestyrer ved Kvikne og Innset Sam', ' lærer i en liten by, og de første par årene']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,sønnen,singular,male,occupation,"[' kokk i flere år før han gikk over til', ' snekker, og med en stor og kraftig arbeidsne', ' vaktmester i et borettslag. Det var sjelden han', ' smed på en større gård i nærheten av H', ' en hest og holdt et imponerende tempo når det gjaldt']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,sønnen,singular,male,occupation,"[' en berømt forfatter? Jeg har alltid tenkt at', '? spør vi.\n/\\ * i Jk', '? Hvor langt er du villig til å gå for', ', og med tid og stunder drømmer han om', ' forfatter, og vi møter et mer allment bilde']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,gutten,singular,male,occupation,"[' en helt og redde en stakkars jente ved å', ' en hest. Hun var bare glad for at han', ' bilmekaniker. «Jeg har alltid hatt lyst til', ' ekspeditør i en butikk, men han av', ' vakt på et gatekjøkken, eller på en']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,gutten,singular,male,occupation,"[' soldat i borgerkrigen i det herrens', ' skopusser, er et spørsmål som de gamle', ' bokser. Han er en kraftig liten mann med en', ' musikant, de fleste som husbondens le', ' fisker.\nfra det øyeblikket han som guttunge i']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,gutten,singular,male,occupation,"[' skogsarbeider etter at han hadde vært i kontakt', ' bud. Og slik kom det seg at budet', ' bestyrer i 1908 og overtok den 1. april', ' assistent i Norsk Forkonservering og arbeidet i', ' lærer, fikk han et langt brev fra den unge']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,gutten,singular,male,occupation,"[' tømmerhogger, kunne han jo bli ved å', ' visergutt.\npenger til å kjøpe mat. Da', ' en slave. Det gjorde meg rasende. Men', ' om alle dager var lørdager.\nmed to fing', ' bartender på Taket i Oslo, der de']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 1, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 1}",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
[I] drømmer om å bli [M].,gutten,singular,male,occupation,"[' filmstjerne. Men om dagen underviser han', ' sjømann, eller til og med marineoffiser.', ' rik, berømt og leve et liv i luks', ' profesjonell fotballspiller.\n«Jeg er ikke sikker på om', ' en slags trollmann som kan gjøre de forferdelig']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,broren,singular,male,occupation,"[' rørlegger i stedet for å lese mattebøker til', ' et svin, og at det passet dårlig med en', ' sjåfør, en som fraktet varer fra gross', ' kokk før han begynte for seg seiv. Og', ' sykepleier heller.\n— Hva er det du har spist siden']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,broren,singular,male,occupation,"[' telegrafist.\nHan kikker opp på den', ' oppvaskhjelp og sykkelbud, og på at', ' en vanlig gårdsarbeider. Han arbeider hardt,', ' leiesoldat, og er blitt en av de', ' lærer, men også som lege.\n- Det er for']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,broren,singular,male,occupation,"[' en av sjefene hans. Han fikk også sin første', ' vaktmann i den spanske gullsmedforretningen i', ' den første faste lensmann, kom han i kontakt med', ' gartner ved den botaniske hagen i K', ' formann i 1925.\nformann gjennom 32 år,']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,broren,singular,male,occupation,"[' gardsarbeider på Ågnes i 1891', ' bygningsarbeider og hun som husmor, men så', ' sikkerhetsvakt på et kjøpesenter i en av', ' nattevakt på en flyplass. Jentene hadde', ' lastebilsjåfør i Saskatchewan,']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,broren,singular,male,occupation,"[' popstjerner, men det hun egentlig vil er', ' brannmann og moren om å kunne bo i et', ' en berømt kunstner. Han vet at han har', ' fotballtrener, at det ikke er noe som', ' en berømt fotballspiller som kan slå de beste']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,onkelen,singular,male,occupation,"[' ingeniør. Han gjorde det ikke og gikk på universitet', ' en slave hele neste år bare for å bli', ' postmann i stedet for politi, for han hadde', ' servitør og ikke være her lenger. Vi har', ' vaktmester på en eller annen offentlig arbeidsplass! De']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,onkelen,singular,male,occupation,"[' journalist. Her har han sittet og lest gamle lokal', ' landarbeider. Faren til Zarina er', ' omstreifer. I slutten av 1860-årene', ' muldyrdriver i Padre P', ' postbud og som vaktmester på en skole på']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,onkelen,singular,male,occupation,"[' forvalter og arbeidshjelp for gårdbruker Niels Rø', ' distriktslege i Nannestad 1910, virket', ' professor i teologi i 1920. Da han sluttet', ' «hushjelp» hos dem på Lia.\nh', ' distriktslege i Osen i 1876, og']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,onkelen,singular,male,occupation,"[' bøddel ved galgen. Enken hans', ' ingeniør i gruvene i Tongoak nord', ' journalistlærling: «Det er det som gjør han', ' rørlegger.\nmen du vet ikke akkurat hva.\nh', ' kokk her på hotellet. Faren og faren']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,onkelen,singular,male,occupation,"[' filmstjernene. Og onkelen går inn for', '. Derfor er det også viktig å kunne noe som', ' rik, og ikke gjør annet enn å rote', ', og som han ønsker den beste fremtiden for.\n', ' rik så han kan reise og leve et fritt liv']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,ektemannen,singular,male,occupation,"[' dørvakt eller noe.\n- Hei, jeg har tenkt', ' frivillig i en landsby der folk var mer utsatt for', ' lærer. Nå kom han kjørende i Porschen', ' kelner», sa hun til venninnen sin,', ' advokat. «Han har en egen evne til å']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,ektemannen,singular,male,occupation,"[' advokat i Baton Rouge i to år.', ' gardsarbeider i bygda i alle år, må mor', ' selvstendig håndverker. Døtre bør som hoved', ' profesjonell ishockeyspiller i sju år, for så', ' gruvearbeider, har hun nå i mange år']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,ektemannen,singular,male,occupation,"[' bestyrer av et guttehjem i Nord-Norge hvor', ' daglig leder ved bedriften.\nhar det vært en enorm', ' lektor i en videregående skole i 1967. Han', ' ny daglig leder av den nyoppstartede restauranten', ' bestyrer på Vaterland skole i 1875.']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 1, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 1}",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
[I] jobbet som [M].,ektemannen,singular,male,occupation,"[' en gal i et halvt år, mens kona bare var', ' bygningsingeniør i et firma i Boston. Etter at', ' lege i Zagreb, og at han og mannen', ' flyger på hangarskip. Som gutt hadde', ' skuespiller, og hun hadde mange mannlige elskere. Da']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,ektemannen,singular,male,occupation,"[' skuespiller. Han elsker å være i rampely', ' popstjerne, er det ikke noe imot hvilket', ' filmstjerne. Når han tar henne med på', ' en berømt fiolinist, men han ender opp', ' filmstjerne! Det er en mann som har']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,gentlemannen,singular,male,occupation,"[' livvakt i en tøff bransje, ikke på den', ' privatdetektiv og ikke som lærer på den', ' skuespiller eller skuespillerlærer»? Eller kanskje det ville', ' journalist i en landsdekkende avis. Han ville', ' livvakt for en eller anne riking fra']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,gentlemannen,singular,male,occupation,"[' musiker.» Nå begynte hun å ta med seg', ' skuespiller, komiker eller sanger, eller som en', ' hovmester eller hovmesters sønn, og har', ' en helt igjennom hederlig og pålitelig mann og under', ' stallkar og senere blitt sersjant']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,gentlemannen,singular,male,occupation,"[' vaktmester på skolen. Han var enkemann og', ' agent for et av de store rederier i byen.', ' direktør, noe som var litt av en fjær', ' en slags vaktmester, og han hadde også en', ' portier. De kom aldri til å få greie på']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,gentlemannen,singular,male,occupation,"[' smed og var glad i å reparere klok', ' utkaster på en bule. De hadde et', ' hovmester på et hotell?\n9. Hva ble opp', ' livvakt for den britiske etterretningsorganisasjonen, Secret', ' lege - og som «en svært omsorgsfull og']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,gentlemannen,singular,male,occupation,"[' en fullkommen huslig vert og å gjøre enhver', ' en stor fotballstjerne, og i all hemmelig', ', og en som ikke tar noe som en selv', ', så ville De gjøre klokt i å ta', ' «kvinne», og på hennes vegne. Det']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,brudgommen,singular,male,occupation,"[' et normalt menneske, slik at det kunne bli en', ' bryllupsfotograf. Han tok ikke mange av dem', ' en slave, for han ville allikevel alltid måtte', ' assistent for presten i tillegg.\nHan snudde seg', ' en slave og være meget syk før han inn']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,brudgommen,singular,male,occupation,"[' skomaker.\nsom har opparbeidet en egen', ' gårdsbestyrer hos de respektive svigerforeldrene', ' lærer, men nå skal gifte seg: Han skal', ' kjøpmann». Det siste uttrykket er utvilsomt en', ' sjømann i seks år.\ntilbake etter seks']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,brudgommen,singular,male,occupation,"[' ny leder av det tyske firmaet med det samme de', ' bestyrer hos Hans Hansen på Moseby. Jeg', ' bestyrer eller forretningsfører på et aldershjem', ' fast ekstraarbeider, og de skulle komme til å', ' disponent i et bryggeri og senere som dis']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,brudgommen,singular,male,occupation,"[' rørlegger hos den kjente byggmesteren Torp', ' kokk på Bristol. Han ble oppsagt', ' snekker i flere år, før han i 1963', ' lege og senere som advokat. Det var aldri noe', ' flymekaniker på Tempelhof-fly']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,brudgommen,singular,male,occupation,"[' gjort til hanrei, mens bruden drømmer om', '. Det blir nesten et religiøst møte mellom den', ' brud: «En dag vil han gifte sig med', ' elsket av bruden sin, og brudgommen drømmer', ' gift med. Herrene i sine skinnende drakter,']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,mennene,plural,male,occupation,"[' brannmenn. Det hadde han ofte tenkt også.\nS', ' detektiver eller noe sånt,» sa Mar', ' politi og slå ned på all kriminalitet. De sa', ' frivillige på aldershjem og sykehus.\nBobbys', ' vektere, og hadde dessuten en idé til hvordan']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,mennene,plural,male,occupation,"[' soldater, har de fleste av dem ikke hatt noe', ' vanlige lønnsmottagere, enten med kontorarbeid', ' soldater, handelsmenn, geistlige eller bønder', ' tømmerhuggere og fiskere på New Brit', ' håndverkere, mens kvinnene har vært deres hjelpere i']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,mennene,plural,male,occupation,"[' assistenter, men ble senere forfremmet til full', ' prester. De ble kalt proster.\nSogne', ' «statens patto» og utplasser', ' lektorer; dermed fikk institusjonen en høyere', ' inspektører. De skulle se til at lovens']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,mennene,plural,male,occupation,"[' slaver for familien til den rike godseier', ' djevler i den tette, kvelende', ' oftest som ukelønnete løsarbeidere.\nDe', ' frivillige ved det medisinske senteret og som hjelpere ved', ' besatt. Noen hadde til og med skaffet seg']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,mennene,plural,male,occupation,"['. Men drømmen deres - om hva de ønsker å', ' president, er å bli noe mer enn president:', '. Det er også mulig at den som drømmer,', ' i landet sitt, mens kvinnene har færre drømmer.\nDe', ' gift med, at de må søke lykken blant hor']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,barna,plural,male,occupation,"[' snekkere i stedet? spurte jeg. - Vi', ' slaver slik at foreldrene kunne bruke pengene tl', "" pilegrimer?\n■ '«l / y"", ' frivillige. Hun hadde en klar og bestemt oppfatning om', ' frivillige. Det betyr at de har ansvaret for små']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,barna,plural,male,occupation,"[' gartnere i et privat hjem i Dors', ' krafsekjerring».\novertok han', ' kelnere på en nattklubb, og på', ' bastarder.\n«Og han gav dem tiende', ' bønder, håndverkere, husarbeid og gårds']","{'qas': 0, 'svp': 0, 'dmc': 0, 'ddf': 0, 're': 0, 'ps': 0, 'pa': 0, 'an': 0, 'pr': 0, 'ddp': 0, 'asm': 0, 'rci': 0, 'om': 0, 'is': 0, 'asf': 0, 'cds': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
