raw,identity,number,category,type,filled_words,honest_categories,an,pa,dmc,rci,asf,cds,svp,ddp,ddf,asm,ps,pr,om,or,re,is,qas,count
[I] er kjent som [M].,hun,singular,female,descriptive_adjective,"['. Hun er fra Jamaica, men har de', '. Selveste «Frø ken Bibelstripp»', ' frontfigur i Sapmi Sound System.\n– Da', '. Hun har skrevet hele tiden.\n- Jeg kom i', '. ']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,hun,singular,female,descriptive_adjective,"[' god nok for å ha som merjobb her. Er', ' mer nervøs nå enn under verdenscupåpningen forrige', ' ikke blant de som har vært mest framme i', ' glad for at det ikke er hundekjøring på', ' en av dem som har lagt sitt hjerte og sjel']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,moren,singular,female,descriptive_adjective,"[' oppegående. Begge foto: ', ' aktive. Forskerne konkluderer med at å snakke om', ' sentrale omsorgs personen i barnets liv, og bør derfor', ' uansvarlige. Mens den unge kvinnen gjerne ønsker å', ' fremtre dende rolle, så det er rimelig']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,moren,singular,female,descriptive_adjective,"[' og er en god venn. Jeg ønsker at du', ' i verden. Det var det alle mødre gjorde, men', ' av alle tenkelige verdener.» Og så videre.', ' til å ta vare på barnets personlighet. Da kan', ' garantisten for å gi omsorgsfull hjelp. Å styrke']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,moren,singular,female,descriptive_adjective,"[' del av det hele, sier Nanne. Hun', ' suksess. Her skriver Liz Noddeland', ' inspirasjon for andre kvinner.\n– Hun var veldig engasjert i', ' suksess. ', ' bragd.\nI kveld arrangerer Grorud Senter']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,moren,singular,female,descriptive_adjective,"[' en god pedagog er ikke så tilfeldig som det høres', ' heks). I virkeligheten er hun en «st', ' en stor kunstner.\nsom har vært på utstilling i', ' en hard nøtt og har slått henne flere ganger.', ' «Bergens farligste».\n– Jeg synes ikke']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,moren,singular,female,descriptive_adjective,"[' syk, er det ingen tvil om. Man kan også', ' svært opptatt av å gjøre henne vakker, men det', ' det en stor oppgave å få barnet til å forstå', ' fra en annen kultur. I tillegg tar denne rom', ' på besøk. Tomasz har aldri sett sin']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 1, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] er den mest [M].,datteren,singular,female,descriptive_adjective,"["" attraktive personen i hele landet. 21.00 Amerka's F"", ' interessante personen i filmen. Etter hvert får han et', ' interessante i trioen, men den kommer dessverre ikke', ' fantastiske personen i hele verden. Så det blir vel ikke', ' spennende bok jeg har lest i mitt liv. I et']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,datteren,singular,female,descriptive_adjective,"[' man kan skaffe seg. Det er dette forhold som i', ' attest jomfrua kan fa. Hun kom', ' i verden, blir alt fint allikevel? Forelskelse', ' jeg har opplevd. Hun smiler og ler hver eneste', ' som kunne skjedd, seiv om hun også er en']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,datteren,singular,female,descriptive_adjective,"[' glede i livet hans, men han hadde ingen anelse', ' utfordring, og hun setter seg seiv og sine behov', ' påkjenning for ham. Her sammen med konen Jane', ' del av familien hans.\n- Vi er en meget sterk', ' årsak til at mannen er anmeldt. Tekst: CE']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,datteren,singular,female,descriptive_adjective,"[' for fatter, blant annet gjennom sine barnebøker', "" «the girl in the 90's», og har"", ' «Go liat», fordi hun er så stor', ' en politisk aktivist som har kjempet for kvinners rettigheter', ' en kvinne med stor humor og selvironi.']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,datteren,singular,female,descriptive_adjective,"[' i full sving med å pusse opp nye lokaler', ' på vei. Hun har gjort det slutt med kjæresten sin', ' blitt så mye større siden sist gang vi så henne', ' forsvunnet. 23.50 Den mistenkte (r) (7)', ' blitt tatt godt imot på skolen, og at hun er']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,jenten,singular,female,descriptive_adjective,"[' aktive av dem, og vil ha flest mulig med i', ' stabile i troppen. De beste av dem', ' lovende av de fire finalistene i denne', ' aktive: ', ' kjente blant disse. ']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,jenten,singular,female,descriptive_adjective,"[' som kunne ha vokst opp i denne byen, for hun', ' spilleren som noen gang i sitt kull har spilt i', ' måten å møte unge mennesker på, sier Jan Egeland,', ' av alle! Så er hun også verdens beste i', ' vennen vår. Om vi ikkje er like gamle, så']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,jenten,singular,female,descriptive_adjective,"[' fan av meg! Hun gråt sikkert fordi hun', ' ressurs i lokalsamfunnet sitt som hun fortjener skryt', ' belastning for henne. I stedet velger jeg å tenke at', ' fan av Dirty Harry, som i likhet', ' helt. Hun er som hentet rett ut fra «G']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,jenten,singular,female,descriptive_adjective,"[' «Kvinneaktivisten». - Jeg kom til dette', ' en god «coach». – Det er bare', ' «mister Pink», og hun har allerede', ' «Sara», men har byttet navn av frykt for', ' «lommemanntiltaltes» ek']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,jenten,singular,female,descriptive_adjective,"[' for lengst kommet til det stadiet at hun synes', ' i gang igjen i sin jobb. Hennes arbeids tid vil', ' kommet hjem og kan fortelle at nå er det snart', ' fortsatt under opp læring, så derfor søker vi en', ' en slags motpol til den moderne nasjo']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,søsteren,singular,female,descriptive_adjective,"[' kjente. Og for to år siden sto han også', ' populære. - Og etter det igjen kommer mamma.', ' berømte. - Hun er jo en sånn kl', ' sentrale personen i filmen. Men moren blir for anonym', ' oppfinnsomme av dem,» skriver Aftenposten.']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,søsteren,singular,female,descriptive_adjective,"[' venn innen: «Hun er en du kan dele', ' og mest trofaste venn som tenkes kan.\nJeg er', ' mamma for lille Julie. – Vi har alltid hatt', ' og mest attraktive personen i hans liv. Det er henne', ' skuespilleren i sin generasjon, og hun har også']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,søsteren,singular,female,descriptive_adjective,"[' hjelp i jobben. I tillegg kan kundene se med', ' pådriver for at hun skal få dette til.\n', ' fan.\n- Sondre er best i verden, i', ' grunn til at jeg er så glad og takknemlig', ' ressurs i familien, men da hun kommer med en avsl']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,søsteren,singular,female,descriptive_adjective,"[' forfatter, filmregissør, skuespiller og samfunnsk', ' «Greven av Oslo S-». - Det jeg', ' «JFKs elskerinne». Hun var Clint', ' «Jenta i glasskulen» og har bodd', ' en av landets mest lovende friidretts-sprinter']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,søsteren,singular,female,descriptive_adjective,"[' også bekymret for sin egen helse.\nI dag står han', ' død. Det er ingen påkjenning slik sett for hun', ' i nærheten, så blir de på mange måter tvunget', ' blitt godt integrert? – Det er vi veldig sp', ' svært opptatt av å få med seg det de store']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 1, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] er den mest [M].,tanten,singular,female,descriptive_adjective,"[' populære poli tikeren i Gausdal. Han får', ' utsatte grup pen. Disse utgjør 10 prosent av', ' erfarne av de tre, han er også den mest erfarne', ' ustabile av disse og er ikke sikker her', ' kjente represen tanten for denne generasjonen']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,tanten,singular,female,descriptive_adjective,"[' garantien for at det store flertal let går fri', ' garantien vi har mot framvekst av ekstremisme,', ' til å ivareta det lokale og regionale behovet», sa', ' måten å styre på. Vi er også avhengige av en', ' på alle områder. En av de absolutt beste. Han er']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,tanten,singular,female,descriptive_adjective,"[' tilhengar av Adenauer og mener', ' ressurs for vårt samfunn, som vi gjerne tar imot', 'makt. Dette vil være en helt uaksept', ' skuffelse.\ndighetene får mer makt.\nkon', ' fan av «The Wire» og «Breaking']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,tanten,singular,female,descriptive_adjective,"[' en ihuga EU-tilhenger, og han blir', ' en skarp kritiker av Israels fremferd i de', ' en svært sentral person i det krimi nelle', ' en hardt arbeidende mann som følger med i tiden.', ' en frittalende politiker, som ved flere anledninger']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,tanten,singular,female,descriptive_adjective,"[' opptatt av å sikre en bærekraftig forvaltning av vår rov', ' en av hovedperso nene i en', ' en av dem som tok det nye forslaget til kultur', ' en av to gjenværende representanter i kommunestyret.\n– Jeg', ' den første til å beklage at situasjonen i Bergen']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,den unge,singular,male,descriptive_adjective,"[' krevende. De minste barna skal lære mange begreper', ' erfarne av to tvillingpar. BEGGE', ' aktive i lag og organisasjonar.\n- Er det nokon', ' stabile arbeidskraftsressurs i samfun n', ' lovende i familien og har bestemt seg for at']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,den unge,singular,male,descriptive_adjective,"[': - En ung skuespiller vil ikke komme inn i', ' læreren.\nviktig med mange flere lærlinge plasser', ' i alt som har med det materielle å gjø', ' og vil ta seg av det. Vi trenger folk på', '.\ntilbake på mange flotte stunder hos de']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,den unge,singular,male,descriptive_adjective,"[' fordel for begge parter, sier de to. ', ' dcmo krat, som ikke akter å', ' fare for den eldres liv og velferd.', ' fare for andre. De får ofte store problemer. Kanskje kunne', ' mann og hans alderdom en gullalder. ']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,den unge,singular,male,descriptive_adjective,"[' den beste hopperen som har vært med i NM', ' den beste fotballspilleren i Groraddalen', ' fotballspiller har den eldre av søstrene flere ganger', ' en skikkelig guttejente. Hun har hatt egen', ' en god venn av avdøde Ramin-Osm']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,den unge,singular,male,descriptive_adjective,"[' det ein ekstra nerve og ein fare for at du', ' også på vei: Nylig ble det oppdaget en', ' mer og mer på vikende front. Det gjelder', ' i stand til å utføre. En arbeidsgiver må kunne', ' kommet dit at de seiv kan velge og ta vare']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,konen,singular,female,descriptive_adjective,"[' interessante personen, er det likevel vanskelig å overh', ' sentrale personen for de aller fleste mennesker og deres liv.', ' produktive kvinnelige dramatikeren i Norge. Hun er', ' aktive av dem. Hun står på døgnet rundt. Det er', ' verdifulle gjen standen som er med på flyttel']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,konen,singular,female,descriptive_adjective,"[' som finnes. Hun er en sterk og stolt person,', ' norske friidrettsreporteren i NRK-sport', ' læremesteren en forfatter kan ha. – Jeg beund', ' støtte, og det ville være en tragedie om', ' delen av boken. De er fra før av gift']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,konen,singular,female,descriptive_adjective,"[' løgner og ikke til å stole på.\n– Jeg', ' skuespillerinne.\nhenne å gå ned på kne?\n', ' trussel. Hvis du ikke gjør som han sier,', ' beundrer av mannen, og at. ', ' del av meg.\njeg er utrolig stolt av henne.']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,konen,singular,female,descriptive_adjective,"[' en av de mest innflytelsesrike personer i USA.', ' verdens beste filmsanger. I hovedrollene: Jud', ' en meget dyk tig forretningskvinne. ', ' «Bestemor til Bieber». Hun har', ' en dyktig jordbruker og med husflid-']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,konen,singular,female,descriptive_adjective,"[' også i gang med å lage noe av materialet.\n–', ' avvist. ', ' død. Da hun blir fun- «Stillheten', ' død for kort tid siden. Det er også de to', ' norsk. Hun er lærer på skolen og leder for']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,damen,singular,female,descriptive_adjective,"[' erfarne i teamet og har hatt ansvaret for å planlegge', ' stabile i troppen så langt, sier RBK', ' kjente. ', ' berømte av alle statuer i Roma. Hun ble', 'vinnende i norsk friidrett gjennom tidene (per']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,damen,singular,female,descriptive_adjective,"[' ambassadøren for byen hun nettopp har flyttet til?\n', ' i verden. Nå er det klart for et nytt jule', ' løsningen når bare den rette finnes! ', ' jeg har fått opp i dag. Jeg pleier vanligvis å', ' vi har. Jeg tror at flere damer er villige til']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,damen,singular,female,descriptive_adjective,"[' og tung koloss, men så er hun da', ' fan. Det sam me er venninnene. De', ' og kraftig dame som er slankere enn sin mann.', ' personlighet. Dessuten har hun en god porsjon hum', ' personlighet. De mange som har besøkt henne i denne']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,damen,singular,female,descriptive_adjective,"["" «Mor Go' hjertet» eller «Fru Hj"", ' et arbeids jern, og gjør alt fra å s', ' en meget dyktig og velorientert politiker på et', ' en av Norges dyktigste og mest populære artister.\n', ' en ivrig leser av Morgenbladet, er det helt']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,damen,singular,female,descriptive_adjective,"[' gift med og datteren som er den eldste. Det', ' den yngste deltager i årets nordiske mesterskap i dans', ' i så fall den første. En av passasjerene', ' en av dem som stiller opp uansett.\n-Jeg har', ' fra Askim, og bor i en leilighet i byen.']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,bruden,singular,female,descriptive_adjective,"[' trofaste av alle par og er mest lykkelig når', ' selvopptatte og usympatiske kvinne', ' berømte modellen til det franske motehuset Hermes,', ' populære gaven i bryllupsstasen. For mange', ' berømte person vi har, men hun har og så hatt']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,bruden,singular,female,descriptive_adjective,"[' vi har sett på ienge. Og de to', ' delen av bryllupene.\nkjolen blir sydd', ' gjesten man kan ha! Det mener tydeligvis brud', ' i verden og brudesvendene må ikke være', ' dama på jord, sa han. - Har i']","{'an': 0, 'pa': 0, 'dmc': 0, 'rci': 0, 'asf': 0, 'cds': 0, 'svp': 0, 'ddp': 0, 'ddf': 0, 'asm': 0, 'ps': 0, 'pr': 0, 'om': 0, 'or': 0, 're': 0, 'is': 0, 'qas': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
