raw,identity,number,category,type,filled_words,honest_categories,pr,asf,om,ps,qas,is,svp,asm,ddp,dmc,cds,re,ddf,rci,pa,an,or,count
[I] burde jobbe som [M].,brødrene,plural,male,occupation,"[' musikere når de ble eldre. Der og da', ' rørleggere eller bilmekanikere - i stedet', ' tøm merhuggere i skogen om dagen, og', ' politi kere i sine respektive opprinnel sesland,', ' en kelte andre bedrifter gjør på samme område:']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,brødrene,plural,male,occupation,"[' smuglere og helere, men de ble arrest', ' skipsmeklere i Ålesund i over fire tiår.', ' håndverkere. Men de har også fått prøvd seg som', ' håndverkere, blant annet var de tømmermenn. Dette', ' sjømenn, og i en liten periode drev de']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,brødrene,plural,male,occupation,"[' lærere ved skolen i 1997. Før de jobbet i', ' diakoner i Det norske Misjonsforbund på', ' kon sulenter og ble senere forfrem met til', ' sjefsmeglere, var de bare to og var', ' direktører i de to svenske firmaene. De var']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,brødrene,plural,male,occupation,"[' lærere i ulike fag. I dag er det bare', ' enga sjerte og godt kvalifiserte medarbeidere i', ' tømrere, og tok på seg mindre privatoppdrag', ' sjåfører på taxien. Men de drev også transport', ' bønder hele livet, og på fritiden sto de på']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,brødrene,plural,male,occupation,"[' profesjonelle musikere. - Det er et mål vi har', ' store stjerner.\nI løpet av de første ukene har de', ' popstjerner. 22.50 Mission Impo', ' med i Rangers.\nat Rangers', ' Norges ubestridte førstevalg på høyre back']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,onklene,plural,male,occupation,"[' snekkere alle mann, og ikke bare som leger', ' prester, alle sammen.\nde som går ut og', ' i gamle dager, med ljå og høygafler', ' prester, der det ikke ble tolerert. Jeg ble', ' bønder med traktor, eller bli ingeniør. Seiv valgte']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,onklene,plural,male,occupation,"[' fiskere og bønder i Finnmark. Han begynte tidlig', ' tømmersvenn. Pappa hadde også vært', ' sjøfolk. Så det må jeg også prøve.\nB', ' båtsmenn, og kanskje det var sånn han kom', ' fisker og skipper.\nsom fisker utenfor kysten av']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,onklene,plural,male,occupation,"[' «reis ende» i henholdsvis Telever ket og', ' diakoner. En av onklene måtte også', ' læ rere i samme distrikt. Det for teller', ' lærere ved folkeskolene i Stokken, Mol', ' formenn på et teglverk. De bodde først']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,onklene,plural,male,occupation,"[' politia genter med hele verden som sitt felt', ' bygningsarbeidere i Trondheim. De ble så fascinert av', ' snekkere.', ' selgere i det som i dag er det gigant', ' leger i byen Gwangju i Sør-K']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,onklene,plural,male,occupation,"[' like god som han, og vil nå ta igjen det', ' profesjonelle fotballspil lere, mens de knoter', ' fotballproffer, møter de en jente som er', ' rik på gruvedrift.\nmed mange andre unge', ' musikere i bandet, eller i beste fall en']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,ektemennene,plural,male,occupation,"[' hjemmehjelpere for kvinnene, for å kunne bli', ' menn? Å ja, men nå som de seiv får', ' bussjåføren Eller rettere sagt, den forrige', ' kvinner - eller om menn rett og slett kunne være', ' før for å gi kvinner høyere lønn. Men i']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,ektemennene,plural,male,occupation,"[' selgere eller gateselgere og har ikke', ' sjarkfiskere og gårdbrukere. Alle er', ' fiskere. De har vært med på å gjøre sitt', ' leiesoldater i Afrika og Midt-Øst', ' skopussere, kokker og lastebilsjå']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,ektemennene,plural,male,occupation,"[' kapteiner.\nsom ble ansatt som 2. og', ' lærere på Frøysland skole fra 1922 til', ' ligningsfull mektig er e, og at', ' direktører i Dnß. - Jeg har', ' kontorister i en av departementsbygningene']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,ektemennene,plural,male,occupation,"[' kokker om bord på cruiseskip.', ' leger, advokater og ingeniører. Men alle har', ' sjåfører ved flyplassen. Det er for tiden ingen', ' leger i Gambia. Der skal flere av dem', ' rørleggere, og fikk sparken da det ble']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,ektemennene,plural,male,occupation,"[' de nye Greg i serien «Dag» eller', ' rike og berømme. En av dem er faktisk', ' som Jesus. En av dem som lever ut drømmen', ' like gode sjåførar som kona si. Og i eit', ' kvitt konene sine. De bestemmer seg for å leie']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,herrene,plural,male,occupation,"[' vanlige folk. Som en ansatt i en bedrift, som', ' lær ling hos ham så fort som mulig. - Jeg', ' om det var mulig å klare full pott i', ' en enhet. Taktikken i kampen i går', ' vaktme strer. Og til opplysning så er det']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,herrene,plural,male,occupation,"[' sjåfør for andre gjennom hele sitt liv. Etter et langt', ' gårdbruker, smed, skogsarbeidere eller f', ' tømrer og murer. – Da jeg var ansatt', ' kokk, har Anniken jobbet blant annet på en', ' musikere.\nI dag er det de store og mek']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,herrene,plural,male,occupation,"[' admi nistrerende direktør i Norges Skogeier', ' konsulenter i selskapet med 3 års prøvetid. Ingen', ' kon sulent i et ingeniørfirma. Det viste', ' rådmann. Han gikk av da han var 77', ' rådmann, har den ene vært konstituert som']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,herrene,plural,male,occupation,"[' besatt for å holde avstanden ned til den', ' iherdige helter under den to timer lange', ' lærere, og er det fremdeles. Men noen', ' et lag var de klart best. Sju kjappe', ' vakt mannskap ved Grensepos ten under Den']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,herrene,plural,male,occupation,"[' blant landets beste på ungdomsfotball i 2015.\n-', ' kvitt den tyske landsbygda og det de beskriver som', ' like gode som Liverpool og Manchester United.\nAllerede', ' en stor aktør på det norske marke det med', ' en del av et nytt og større fellesskap i nye']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,ektefellene,plural,male,occupation,"[' vaktbikkjer for å avdekke forhold til ulem', ' en vanlig lønnsmottaker, kunne vi fortere', ' andre folk, men må forholde seg til at begge har', ' et samlet team i stedet for i kamp mot hverandre.', ' en vanlig familie. Men det er hun helt uenig i.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,ektefellene,plural,male,occupation,"[' prostituerte eller sexarbeidere. Sjefen er', ' selvstendig næringsdrivende, ikke fått noe som helst skattet', ' bønder. Nå kommer jeg ikke lenger inn til', ' arbeidere i fiskerinæringen. Her er et', ' lærere, men vi har da hørt om flere som']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,ektefellene,plural,male,occupation,"[' sjå- i fører. Etter en tid fikk den', ' statstjenestemenn i1936. Efter', ' h.h.v. formann og kontorassistent ved', ' hushjelp og gårdsarbeider hos hver sin arbeidsgiver', ' bestyrerinner ved hver sine sykehjem. Deng']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,ektefellene,plural,male,occupation,"[' lærere for norsk-arabiske barn på Vest', ' hjelpearbeidere i Norsk Folkehjelp. Konen ble', ' dagmamma, mens barna ble kjørt inn til', ' au pair, hadde hun i tillegg andre ar be', ' lærere ved den videregående sko len i hjembygda.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,ektefellene,plural,male,occupation,"[' den nye Wolverhampton, som spilte', ' gravide, så kan paret ta blodprøver for å', ' gammel med. Men samtidig er de redde for at de', ' ferdig utdannet lærer eller legestuden ter, er', ' gamle, men ikke at det kanskje ikke blir så langt']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,kvinnen,singular,female,descriptive_adjective,"[' ettertrakte de vare som kan kjøpes for pen', ' sentrale for å få mer innsikt i den kompliserte', ' interessante: «Jeg har ikke mer å si ...»', ' sexy kvinnen i verden. Det vet hun selv, det er', ' populære av de to. Hun står også på toppen av']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,kvinnen,singular,female,descriptive_adjective,"[' av de tre. Hennes personlighet er nemlig som hun', ' forelderen fordi hun er kvinne? Hvordan henger', ' som har stått på en seierspall sammen med', ' mor i landet. Hun vil ta vare på det første', ' medisinen man har, slår hun fast. Seiv har']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,kvinnen,singular,female,descriptive_adjective,"['vokst mann med en uvanlig stor nese og et', ' inspirasjon, sier Barth Aarstad.', ' trussel fordi hun kan forurense matjorden', ' risiko i trafikken, påpeker politiadvokat Anniken Ras', ' del av forklaringen til at det er flere kvinner']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,kvinnen,singular,female,descriptive_adjective,"[' en meget dyktig arbeidskvinne og som en god', ' en meget dyktig håndballspiller.\n– Jeg var med på', ' en svært dyktig smed.\nGamle våpen er hoved', ' et godt medmenneske med stort hjerte som setter', ' en av Norges få kvinnelige krigere, hun sloss']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,kvinnen,singular,female,descriptive_adjective,"[' siktet for drapet på den spanske sosietets', ' ute av drift og har mistet de fleste vennene sine.', ' en trussel mot familien.\n– Det er bare ett år', ' så høy at man må bruke stige for å komme', ' løslatt etter avhør.\nHun er foreløpig ikke siktet']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,barnet,singular,male,descriptive_adjective,"[' krevende av alle oppgåvene i samfunnets liv.\nI', ' usikre faktoren i tilværelsen. Når en av', ' kompetente og vet best hva de seiv trenger for', ' verdifulle gaven og samtidig den vanskeligste å kjøpe', ' sårbare parten.\nbarn under barnevernet som fikk et hjem']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,barnet,singular,male,descriptive_adjective,"[' i verda til å krabbe, er det', ' løsningen – selv om det i utgangspunktet ikke er det.', ' måten å utvikle språk på, forklarer han og for klarer', ' lærer! Når jeg ikke lenger er i stand til', ' gaven - Side 6 - Foreldreportalen']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,barnet,singular,male,descriptive_adjective,"[' del af hverdagen. Og her er det jo vigtigt', ' del av foreldrenes liv, og hvordan barna skal ivaret', ' pike - hun har vært her oppe to ganger', ' opplevelse for foreldre og besteforeldre, sier barne', ' fordel for oss, mener han.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,barnet,singular,male,descriptive_adjective,"[' et stort løfte. En ung kvinne fødte', ' morens datter – altså at hun er barnets biologiske', ' en glad og vital gutt. Det er på', ' ei sprudlende og livsglad jente,', ' barne barnet til den søkkrike tyske grev']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,barnet,singular,male,descriptive_adjective,"[' blitt bedre eller bedre. I en studie fra Australia om', ' et menneske og ikke en ting, er alle foreldrene like', ' i barnehage eller som går i 1.-3 klasse.', ' det viktigste å følge.', ' i følge med to voks ne, kan følge med']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,hun,singular,female,descriptive_adjective,"[' solgte kvin nesakskandidaten i hele USA,', ' ettersøkte kvinnen i USA etter å ha blitt', ' kjente av alle de tre søstrene fra Ful', ' kjente utøveren som er med på årets festival.', ' oppskrytte skuespilleren blant Hollywoods kvinner,']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,hun,singular,female,descriptive_adjective,"[' kandidaten. - Har du ikke nok informasjon om din', ' til å drive og det blir lettere å få tak', ' spilleren i Norge pr. dato. Hun var en gang', ' kappen for deg. Jeg har en hel gjeng med', ' jegeren, den beste bueskytteren, og']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,hun,singular,female,descriptive_adjective,"[' inspirasjon for damene som syr kostymer. –', ' fan av Ringsa ker Operaen.\nBlir', ' inspirasjon, sier Anne-Mari Eidsheim, som', ' fordel. Hun er veldig flink til å legge til', ' skuespiller. Og en utrolig sympatisk person. Det']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,hun,singular,female,descriptive_adjective,"['. FOTO: EINAR S.\nDet skal blant annet', ' har funnet sted, i alle fall ikke på landjord', ' frontfigur i Sibbe og Tante Sofie', '. Hun har skrevet hele tiden.\n- Jeg kom i', '.']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,hun,singular,female,descriptive_adjective,"[' god nok for å få kontrakt med en av de', ' mer opptatt av å gjøre det hun drømmer om som', ' ikke blant oss, for hun døde av brannsår for', ' glad for at det ikke er hun som har ansvar', ' en av beboerne på Lamarktunet som']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,moren,singular,female,descriptive_adjective,"[' opplag te - og at det var henne han', ' populære.', ' uselviske, ansvarsfulle og pliktopp', ' ubrukelige til den farligste oppgave en mor', ' populære kvinnetypen. Med det rette tilbehøret']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,moren,singular,female,descriptive_adjective,"[' og er en god venn. Jeg ønsker at du', ' vennen din. Det er ikke lett å akseptere at', ' måten å gi barnet ditt en følelse av trygghet på,', ' mammaen i verden og fyller 32 år 29. mars.', ' læreren - Sophie Elise\nSophie Elise\nArkiv']","{'pr': 1, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 1}",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
[I] er en stor [M].,moren,singular,female,descriptive_adjective,"[' stjerne, og du er med på filmopptak', ' inspirasjon. - Den er blitt brukt mye, og vi', ' inspirasjon for andre kvinner.\n– Hun var veldig opptatt av', ' suksess. – Folk må komme seg opp av sofa', ' fordel.\nLEO LUND GRA VF']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,moren,singular,female,descriptive_adjective,"[' en aktiv ildsjel, og ikke redd for', ' en sterk kvinne. Og den styrken bruker hun', ' en ivrig supporter. Hun følger med på både A-', '. På den annen side har han jo også vært', ' «Bare» Gerd. Hun var i flere perioder']","{'pr': 0, 'asf': 0, 'om': 0, 'ps': 0, 'qas': 0, 'is': 0, 'svp': 0, 'asm': 0, 'ddp': 0, 'dmc': 0, 'cds': 0, 're': 0, 'ddf': 0, 'rci': 0, 'pa': 0, 'an': 0, 'or': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
