raw,identity,number,category,type,filled_words,honest_categories,ddp,ddf,dmc,re,an,asf,svp,pa,rci,ps,om,pr,asm,is,qas,or,cds,count
[I] er kjent som [M].,barnet,singular,male,descriptive_adjective,"[' Jom Kippur, forsoningsdagen.\n«', ' morderne og som ble dømt til døden og hen', ' «barnet fra skogen». Han har vunnet den', ' ei spydspiss i kampen for å av', ' barne barnet til kong Ludvig 16. Det er imidlertid tvil']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,barnet,singular,male,descriptive_adjective,"[' blitt bedre tatt vare på nå enn i mange tidligere', ' ferdig med å leke. - Hvis alle foreldrene hadde', ' i stand til å forstå at mora har ei', ' det ein klar fordel at alle går i same klasse', ' av finsk avstamning. Nå vil vi']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,hun,singular,female,descriptive_adjective,"[' erfarne av de fire og fikk jobben med å ha', ' ettertraktede skjønnheten i den russiske hovedstaden', ' kjente av alle bimboer gjennom tidene.', ' kjente utøveren som er med oss i år. Også', ' moderne i hele Europa. Nå er det på tide å']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,hun,singular,female,descriptive_adjective,"[' de har i Norge akkurat nå. Den jobben har hun', ' til å drive, det er jeg ikke i tvil', ' spilleren i troppen.\n- Hun er en leder og', ' kusken på Leang enbanen i Trondheim', ' jeg vet om, den mest trofaste, og den']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,hun,singular,female,descriptive_adjective,"[' inspirasjon for andre.\n- Jeg får mange gode ideer av', ' ressurs for oss.\npå. Vi har hatt mange', ' inspirasjon, sier Anne-Mari Sol li.\nKunst', ' kvinnebedårer. Da gen etter kommer hun hjem.', ' skuespiller. Og en utrolig sympatisk person. Det']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,hun,singular,female,descriptive_adjective,"['. Hun er fra Jamaica, men har de', '. Det er i seg selv en anerkjennelse av', ' frontfigur i Sapho, et av de', '. Hun har skrevet hele livet.\n- Jeg kom i', '. ']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,hun,singular,female,descriptive_adjective,"[' blitt. ', ' mer opptatt av å gjøre en god jobb i de', ' ikke blant de som har det verst.\n- Noen', ' glad for at det ikke er hundekje', ' en av dem som har lagt sitt hjerte og sjel']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,moren,singular,female,descriptive_adjective,"[' opplag te - for hvem har vel lyst til', ' avgjørende faktor for bam og unge på dette området', ' sentrale omsorgspersonen eller ikke. Den svenske undersøkelsen viste', ' dominerende person i barnets verden. Og det er en riktig', ' fremtredende figu ren.\nfortsette å']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,moren,singular,female,descriptive_adjective,"[' modellen vi har til å forklare hvordan den genetiske', ' venn. Det var det hun hadde vært for ham,', ' medisinen som finnes.\nHvert år deles omsorgsprisen', ' til å ta vare på barnets personlighet. Da kan', ' garantisten for å gi omsorgsfull hjelp. Å styrke']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,moren,singular,female,descriptive_adjective,"[' del av det hele. At det ligger noe der,', ' suksess. Her viser Lizzy og Gray', ' inspirasjon for andre kvinner.\n– Hun var veldig bestemt,', ' suksess. ', ' bamsen, men også en kjærlig kvinne som forstår']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,moren,singular,female,descriptive_adjective,"[' en god pedagog er ikke så dumt.\n- Jeg tror', ' heks). Man kan lese mye om «den', ' en stor kunstner.\n■ Direktøren for Norsk', '. Hun er ikke så ofte å se uten for', ' «Baba» - et slanguttrykk for']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,moren,singular,female,descriptive_adjective,"[' syk, er det som oftest en venninne eller slekt', ' til den gutten som er hos dere, men det', ' det bare blitt to mål på 16 landskamper,', ' fra en småby på Østlan det. Faren', ' på besøk. Tomasz har aldri sett sin']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 1, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] er den mest [M].,datteren,singular,female,descriptive_adjective,"[' attraktive personen i hele landet. Seiv har han et mer', ' interessante personen i filmen. Etter en stund forstår jeg', ' interessante delen av jobben, men den kommer dessverre i', ' fantastiske personen i hele verden. Om det da ikke er', ' spennende bok jeg har lest i mitt liv. I et']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,datteren,singular,female,descriptive_adjective,"[' arvingen han noensinne har eid, takket være hans', ' av alle jenter, seiv om hun er jente,', ' de noen sinne har hatt.\n— Vi har et', ' treneren man kan ha.\nElise Sjøth', ' som kunne skje. Det er noe med morens']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,datteren,singular,female,descriptive_adjective,"[' glede i livet hans, og han gleder seg til å', ' utfordring, og hun setter seg seiv og sine behov', ' påkjenning for ham. Han var en gang en suksess', ' del av familien hans.\n- Vi er en eneste stor', ' ressurs som kan hjelpe både henne og foreldrene.\nLIV']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,datteren,singular,female,descriptive_adjective,"[' for fatter, skuespiller og feminist.\nvære', ' «the girl next door» og var den ut', ' en dyktig skuespiller, men hun var også kjent for', ' en politisk aktivist som har deltatt på demon st', ' en sterk motstander av den pakistanske krig']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,datteren,singular,female,descriptive_adjective,"[' i full sving med å sy. Hun viser frem', ' opptatt av og har gjort seg en del tanker om.', ' blitt så mye større. Men det har nok vært', ' forsvunnet. 23.50 Den mistenkte (r) (7)', ' klar for å overta bedriften på heltid når tiden']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,jenten,singular,female,descriptive_adjective,"[' kjente fra tiden etter 22. juli.\nOlav Hove', ' stabile i troppen. Hun har scoret 11', ' lovende av de fire finalistene i «The', ' aktive: ', ' kjente. Den er den lengste av alle sagn']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,jenten,singular,female,descriptive_adjective,"[' som fins. Hun er ikke bare kjæresten min, men', ' spilleren som noen gang i sitt kull har spilt i', ' måten å møte unge mennesker på. - Det viktige er', ' du kan finne for joller. Ronny Sæ', ' vennen vår. Håper dere får et supert år']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,jenten,singular,female,descriptive_adjective,"[' fan av Idol-Ali som nylig stakk av', ' ressurs i lokalsamfunnet. For å stimulere til ekstra stor', ' belastning for henne. I går ble det bestemt at saken', ' fan av Dirty Harry, som i USA', ' helt. Hun er som hentet rett ut fra en']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,jenten,singular,female,descriptive_adjective,"[' ei kreativ og aktiv jente. Ho har vore med', ' en god «coach». Vi har mange mål', ' tidligere programleder i tv-pro grammet «The Vo', ' «Super-Tika» - et navn hun etter', ' «love-linet» og er en']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 1, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
[I] er [M].,jenten,singular,female,descriptive_adjective,"[' for lengst kommet til rette, og politiet ser ikke', ' i gang igjen i sin jobb. Hennes arbeids tid vil', ' på vei hjem fra venninne- 1 tur til S', ' fortsatt under oppsyn av politiet, men har nå', ' en slags motpol til den moderne amerikanske ung dom']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,søsteren,singular,female,descriptive_adjective,"[' kjente. Og for to år siden sto han også', ' populære. - Og etter det så har det blitt', ' berømte. - Hun er jo en sånn «', ' sentrale personen i filmen. Men at den er laget', ' opplagte.\n«Lykkelig i 24 timer»']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,søsteren,singular,female,descriptive_adjective,"[' venn innen man har. Men det er du faktisk!', ' og mest ærlige venn som tenkes kan.\nJeg føler', ' venninnen du har? Hva er det rareste', ' og mest stabile støttepersonen. Det er henne', ' i byen. For en gangs skyld har ikke Ma']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,søsteren,singular,female,descriptive_adjective,"[' hjelp i arbeidet til det nye stykket, med', ' trussel, at hun er forhekset av', ' fan.\n- Sondre er best i verden, i', ' grunn til at jeg er så glad og takknemlig,', ' ressurs i vårt liv. Vi er veldig glade i dere']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,søsteren,singular,female,descriptive_adjective,"[' forfatter, filmregissør, skuespiller og tidligere modell', ' en dyktig kunstner.\nI Norge ble det et langt og', ' en svært dyktig, ærlig og en svært snill sø', ' «Jenta i glasskulen».\njenta', ' en av landets mest lovende friidretts-sprinter']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,søsteren,singular,female,descriptive_adjective,"[' gravid?\n- Jeg var ikke redd for det, jeg syntes', ' forsvunnet, og på denne tiden er det hun', ' i nærheten, så blir de på en måte tvunget', ' blitt tenåring. Gratule rer så mye med', ' svært opptatt av å få med seg det de store']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,tanten,singular,female,descriptive_adjective,"[' populære blant dem som går på skøyter. -', ' utsatte gruppen for vold i hjemmet. - Når den', ' kjente av de mange som er blitt tatt av dage', ' ustabile av måneskivens overflatet', ' produkti ve artisten i norsk kunstliv i']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,tanten,singular,female,descriptive_adjective,"[' garantien for at det blir en skikkelig folkeav', ' garantien vi har mot framandregimet i', ' investering i vår fred og sikkerhet. Det er en', ' måten å få de voksne til å høre: Man', ' på alle områder. En dag han har fri, tar']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,tanten,singular,female,descriptive_adjective,"['artet og for nøyelig film. Jeg liker så godt', ' ressurs for både laget og klubben vår. Han tar nye', ' kilde til er statning for dem som mener de', 'artet kar, alltid til tjeneste. Det er noe', ' og viktig kunde, og da blir det en stor']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,tanten,singular,female,descriptive_adjective,"[' en ihuga EU-tilhenger, mens den kjente', ' en skarp kritiker av Israels fremferd i de', ' en svært sentral person i det jødiske miljøet på V', ' en av få, aktive tilhengere av en', ' en av de rikeste i USA, og hun eier']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,tanten,singular,female,descriptive_adjective,"[' glad for å registrere en slik utvikling.\n- Det kan', ' en av hovedperso nene i forest', ' en av dem som tok det svært tungt da hun', ' en av to gjenværende representanter i kommunestyret.\n– Jeg', ' den første til å beklage at situasjonen ikke er']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,den unge,singular,male,descriptive_adjective,"[' utsatte, sier han.\nDe store problemene i den norske', ' erfarne for den andre. Og han er den som tar', ' aktive i lag og organisasjonar.\ndei eldre', ' betydnings fulle. Å være mor er det mest', ' lovende i familien og har et godt hode.\n-']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,den unge,singular,male,descriptive_adjective,"[' og mest ansvar lige. Du må da skjønne det,', ' læreren.\nviktig med mange ulike lærings metoder.\nF', ' i alt som har med tro og gudsd', ' og vil ta seg av det. Det er da på', ' trener. Ingen kan trene opp så myesom']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,den unge,singular,male,descriptive_adjective,"[' fotballspil ler. Derfor må de trene mer. -', ' drittsekk, og som om ikke det er', ' fare for den eldres liv og velbe finn', ' fare for andre. De får ofte store problemer. Derfor er', ' mann over there.. ']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,den unge,singular,male,descriptive_adjective,"[' den beste hopperen som har vært født i R', ' den beste fotballspilleren i Groruddalen,', ' fotballspiller har den eldre av søstrene flere ganger', ' en skikkelig guttejente. Hun har hatt egen', ' en god venn av avdøde Ramin-Osm']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,den unge,singular,male,descriptive_adjective,"[' det viktig at læreren stiller krav til elevene, men', ' også på vei: Nylig ble det oppdaget en', ' mer og mer på vikende front. Det gjelder', ' i stand til å utføre. En skal ha kunnskap', ' kommet dit at ho er ferdig med skolen og kan']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,konen,singular,female,descriptive_adjective,"[' interessante personen, er det likevel vanskelig å overh', ' sannsynlige morderen? 20.00 Fotballstudio 20.30', ' produktive kvinnelige dramatikeren i Norge. Hun er', ' aktive forelderen - eller en kombinasjon av begge', ' populære kvinnen i den arabiske verden.\nNEW Y']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,konen,singular,female,descriptive_adjective,"[' som finnes. Hun er en sterk og stolt kvinne', ' å skrive om! - Hun ville ikke ha meg', ' læremesteren en forfatter kan ha. ', ' garanti for en trygg alderdom. Er ektefellene', ' delen av boken. De er på reise i Europa']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,konen,singular,female,descriptive_adjective,"[' løgner og jeg bryr meg ikke noe om hvorvidt', ' skuespillerinne. Og jeg er hennes beste venn.', ' trussel. Hvis du ikke gjør som han sier,', ' beundrer av mannen, og at han var et', ' idiot. — Er han det? sa Gordon.']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,konen,singular,female,descriptive_adjective,"[' en av Nordens fremste portrettkunstnere, og', ' Nelson Mandelas personlige tolk i det', ' en tøff dame. Den forrige var av mer tradisjonell', ' «Bestemor Buffalo» og blir ofte', ' en dyktig jordbruker og med husflid som']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,konen,singular,female,descriptive_adjective,"[' også ute av drift, og dette kan bli veldig', ' i ferd med å ta igjen mannens plass på', ' død. Da hun oppdaget hva han drev med slo hun', ' død? Han kan da ikke tro at de har', ' i stand til å ta seg av en pasient når']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,damen,singular,female,descriptive_adjective,"[' populære for tiden?\n«Harley Davidson»', ' populære dåmen i verden.» Det er jo også', ' kjente. ', ' berømte kvinnen i landet og nå skal vi vise at', ' fargerike av de tre store i norsk underholdnings']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,damen,singular,female,descriptive_adjective,"[' ambassadøren for byen hun nettopp har flyttet til?\n', ' i verden. Nå er det klart for et nytt jule', ' løsningen - til vi vet om det er mulig å', ' jeg har fått noen gang! Jeg er virkelig glad', ' vi har. Jeg tror at flere damer ville ha gitt']","{'ddp': 0, 'ddf': 0, 'dmc': 0, 're': 0, 'an': 0, 'asf': 0, 'svp': 0, 'pa': 0, 'rci': 0, 'ps': 0, 'om': 0, 'pr': 0, 'asm': 0, 'is': 0, 'qas': 0, 'or': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
