raw,identity,number,category,type,filled_words,honest_categories,om,re,is,ps,pr,cds,ddp,or,pa,asf,dmc,asm,qas,svp,rci,an,ddf,count
[I] drømmer om å bli [M].,barna,plural,male,occupation,"[' det de fleste andre barn drømmer om å bli\n', ' fotballproffer, eller om å drive med hest', ' kjent med dyrene og å hjelpe dem å komme seg', ' racerkjørere. Foto: Ketil Jakobsen/M', ' med i filmen. Men når de til slutt må']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,fedrene,plural,male,occupation,"[' de var døv. Man kan bli utrolig lei av', ' i dag, men det er dessverre ikke mulig med dagens', ' bøn der, vaskehjelp eller noe annet produktivt', ' lærere, sosionomer, psykologer og andre', ' «fedrekvote-politikere» som ble']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,fedrene,plural,male,occupation,"[' sjømenn.', ' fiskere og fangstfolk langt vest i havet.', ' fiskere og redningsmenn på MK ""S', ' fiskere, sjomenn eller småbrukere.\ngjennom', ' småbrukere her vestpå. I den forbindelse gjør']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,fedrene,plural,male,occupation,"[' prester, og har vært tilknyttet skolen siden den ble', ' postassisten ter i henholdsvis 17 —18-års', ' lærere ved barneskolen på Husabø. Her', ' lærere et- og de hadde ingen skole og de', ' oppsi gere i august i fjor. Fedrene']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,fedrene,plural,male,occupation,"[' drosjesjåfører og butikkbetjenter. Nå', ' gårdbrukere på gårdene som foreldrene fortsatt driver,', ' gårdskar der oppe. Begge de to sønnene', ' henholdsvis kelner og servitør på en', ' tømmerhuggere før de emigrerte til']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,fedrene,plural,male,occupation,"[' stor stjerne, bare for å ende opp som', ' far til en som deg.\nde drømte om.', ' som. Det er for mange ikke så rart.', ' den nye Dirk Diggler eller Killer', ' i jobben lenger enn til fylte 62 år, så får']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,guttene,plural,male,occupation,"[' fiskere, hadde de helt klart valgt det, sier de', ' snekkere eller ha en annen fysisk krevende jobb', ' bilmekanikere eller som fly vere, og for', ' kokker og servitører.\nKanskje det var', ' frivillige. - Jeg har seiv en søster som jobber']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,guttene,plural,male,occupation,"[' kokker i private hjem og restauranter. Det er', ' lastebil sjåfører, og det må forto nes som', ' bartendere på nattklubber i byen. En', ' musikanter.', ' fotballstjerner. Men de vet ingenting om livet,']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,guttene,plural,male,occupation,"[' kon tordamen Hansine Møistads', ' spillere for det samme laget. Forutsetningen er at', ' de første fast ansatte ved Jernverket. Han har nå', ' sjåfører på strekningen fra Lødingen til Bodø', ' lærer ved en annen skole.']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,guttene,plural,male,occupation,"[' profesjonelle snekkere.\nkunne de også fikse', ' brannmenn om sommeren.\nhun. Men det ble likevel', ' frivillige under Sommer Melbu. Jeg vil også ber', ' slaver på bordeller. I dag er det rundt', ' en gjeng, og de holdt tempoet hele veien']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,guttene,plural,male,occupation,"[' fotballproffer. På treningsfeltet kommer den største', ' som dem.\ndrømmer om å bli verdens', ' som Maradona og Messi. De drømmer om', ' de beste spillerne. Men hvis man ikke har ambisjoner', ', og til tross for den økonomiske ned gangen, har']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,brødrene,plural,male,occupation,"[' lærere. Ikke på Stortinget. På noe annet enn', ' henholdsvis trener og sportssjef.\nHenrik Johnsen (25)', ' servitører? - Neida, vi jobber sammen', ' vanlige ansatte i en bedrift. – Slik det er', ' detektiv - Dagbladet\n- Brødrene burde jobbe']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,brødrene,plural,male,occupation,"[' bygningsarbeidere. Den 28-årige Mouhamed', ' sjark fiskere. De har opplevd flere fiskerier', ' bærplukkere. Det er først i de senere', ' anleggsarbeidere. Men de har ikke bare slitt hard', ' smuglere i noen år. De hadde en gammel']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,brødrene,plural,male,occupation,"[' ledere og daglige ledere i 1999. Da var det', ' konsulenter for et datafirmas avdeling i', ' en av de første profesjonelle fotballideologene', ' daglig leder og prosjektingeniør i NTE Elektro', ' sommervikarer. Da var Ole Ivar en helt']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,brødrene,plural,male,occupation,"[' smeder og var i fullt ar beid. B', ' flyvere for SAS. De satt i rullest', ' frivillige på det regionale sykehuset i Bagdad, og', ' fiskeskippere. Det var han som tok initiativ', ' maskinførere i firmaet, og vi kan jo']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,brødrene,plural,male,occupation,"[' profesjonelle golfspillere, for det store målet er å', ' en del av Kina. Foto:\nFranske Mac', ' flygere og drømmer samtidig om å gjøre noe de', ' de første til å fly over Mellom-Ameri', ' profesjonelle spillere på en av Oslos eliteserie']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,onklene,plural,male,occupation,"[' helsefagarbeidere, siden de er så spreke.', ' det.\nde får til å henge i sammen. Det', ' fosterforel dre: - Det var veldig morsomt', ' prest er når man ikke klarer å lære barn om', ' julenisser. – Men det er et hardt liv,']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,onklene,plural,male,occupation,"[' gruvearbeidere. Da det forleden ble kjent', ' omreisende slakter. Nå er de blitt', ' bilmekaniker hjemme i Romania. – Jeg har', ' gruvearbeidere i gruver i det østlige', ' lærere. Begge sønnene har blitt gode skuesp']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,onklene,plural,male,occupation,"[' lærer her. I dag er det mange barn der som', ' de hadde forlangt:\nmen har vi hørt', ' ledere av hver sin etappe i dette prosjek', ' oppsynsmenn i kraftlaget. Og jeg vil', ' forvaltere og ledere av de forskjellige etater.']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,onklene,plural,male,occupation,"[' bilmekanikere eller svei sin egen mat på', ' rørleggere, så det var alltid mye snakk om', ' elektrikere. Så lenge de var fornøyde med en', ' journalister i NRK. Jeg tenkte «hva gjør han', ' snekkere, mens bestefar var maler, og']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,onklene,plural,male,occupation,"[' kvitt en slik rivaliserende storebror.', '. De føler at de allerede er en del av', ' rockestjerner: De lever i en tid', ' sjøfolk. Faksimile av avisen.', ' store. Da han er 10 år, er familien på']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,ektemennene,plural,male,occupation,"[' brannmenn på deltid og heller være hjemme med familien.', ' frivillige – for å få friheten de hadde drøm', ' snekkere eller som lastebilsjåfører.', ' en gelsklærer. - Han må bare se', ' kurerer for den vest-pakistanske']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,ektemennene,plural,male,occupation,"[' sjåfører, arbeidere eller bønder. I motsetning', ' leiesoldater. - Vi har nok hatt noen', ' soldater på samme tidspunkt. Ved å gjøre de to', ' bygningsarbei der. I alt hadde de i den', ' gateselgere i storbyene. De fikk høre']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,ektemennene,plural,male,occupation,"[' lærere, måtte fruene finne seg i å overta', ' henholdsvis disponent og profi lør. - Men', ' sjå fører. Den ene ble senere drept ved en', ' sjåfører for å kjøre ut medisinene.\nmenn', ' lærere. De sa at de kunne tenke seg å']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,ektemennene,plural,male,occupation,"[' fiskere ved anlegget før utbruddet og i flere', ' leiesoldater for det som da het M', ' fisker og bonde. De to sønnene hadde ikke', ' brann menn.\n■ BIBIANA P', ' sjåfører. Han har tidligere jobbet på båt - og']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,ektemennene,plural,male,occupation,"[' forelsket i vakre og intelligente utenlandske kvinner, som de', ' de første idrettsstjernene som får sin egen', '. Det er derfor viktig å ha kontroll over sitt', ' rike på fiske. Fisk er nemlig mannfolkmat', ' bedre fotballspillere. Foto:']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,herrene,plural,male,occupation,"[' før med å lage skikkelig gode produkter. - På den', ' om det var et stort mesterskap.\nden første', ' gartnere. De skulle være ute hele dagen og', ' ledere og ikke som rådgivere, sier Guro,', ' frivillig, og samtidig prøve å få innarbeidet litt']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,herrene,plural,male,occupation,"[' bok sere og trenere.', ' bussjåfør. Det er blitt mye buss for', ' proffboksere. Men alle de fire hadde sin debut', ' håndverkere,ogsitt daglige brød har han som', ' gartnere. De giftet seg ung, og fikk']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,herrene,plural,male,occupation,"[' distriktsdyrlege i Finnmark i 1928, og', ' trenere, de som kommer til sommeren kan bli gode', ' sjefleger, men nå står overle genes', ' trener et ter VM-bronse i 1995,', ' bestyrer i fjorhøstetter at de hadde']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,herrene,plural,male,occupation,"[' vanlig med og utvikle seg videre på det vi allerede', ' frivillige hver uke, men at det også var god anledning', ' frivillige på det populære arrangementet.\n– Jeg kjente noen av', ' brannmenn ved Gausdal-fjellet, der', ' regel på en gard.\ngene med å bli']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,herrene,plural,male,occupation,"[' en av Norges 20 beste håndballnasjoner om noen', ' gode i golf, så drømmer nok dere om å', ' verdens beste.\ngjerne opp med de litt eldre', ' fotball trenere.\n- Det er det som er mål', ' like gode som sine helter. - De må trene']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,ektefellene,plural,male,occupation,"[' likeverdige, sa hun.\nTalende og sterk', ' et team og ha en felles ansvar for å holde', ' lærere på skolen. De gjorde hva de kunne for å', ' hjemmeværende husmødre som tok seg av', ' vanlig, men å finne en løsning som ikke kol']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,ektefellene,plural,male,occupation,"[' selvstendig næringsdrivende, vil som hovedregel bare de to', ' gartner/bonde eller i butikk? Eller', ' selgere, er blitt solgt for å kjøpe mat.', ' yrkesaktive.\nSummen av de to ektefellef', ' hushjelper eller arbeidere.\nEktemenn']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,ektefellene,plural,male,occupation,"[' en og samme virksomhet i forbindelse med ligningen for', ' vaktmenn ved samme bedrift. Hans kone var ansatt', ' kontor dame ved kontoret og at det her var opprettet', ' lærere på en folkeskole i København.\nkets', ' lærere 1 samme institusjon i 1926. Etter å ha']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,ektefellene,plural,male,occupation,"[' henholdsvis administrerende direktør i B-boet og salg', ' sykepleiere. Den ene bodde på et småbruk,', ' henholdsvis fisker og krabbefisker på norske og', ' sykepleiere på gamlehjemmet på øya.\ndeT', ' snekker og rørlegger i 40 år. - Jeg']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 1, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 1}",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
[I] drømmer om å bli [M].,ektefellene,plural,male,occupation,"[' kvitt gjeld, få bedre råd og komme seg raskt', ' gamle sammen? Tatere er en av våre', ' skilt (vi skal se nærmere på dette nedenfor).', ' et slags «Wedding and Wedding', ' det samme? Hvorfor er menn mer opptatt av makt']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,kvinnen,singular,female,descriptive_adjective,"[' attraktive. At kvinner får et bedre inntrykk av menn', ' rettferdige person i verden.', ' innflytelsesrike.\ninnenfor sin egen familie og', ' riktige er jeg ikke i tvil om.\nTherese', ' utsatte gruppen, og særlig sårbare for vold og seksuell']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,kvinnen,singular,female,descriptive_adjective,"[' av alle; den mor og far setter mest pris', ' sjefen hun kunne ønsket seg. - Det er viktig', ' til å bestemme over ens eget liv. Vi vet at', ' maten. Slik har det dessverre ikkje alltid vore,', ' lederen for en barneka ge eller en idrettsklubb']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,kvinnen,singular,female,descriptive_adjective,"[' ressurs og en berikelse for sam funnet.', ' ressurs for den politiske prosessen.\ner mange av de', ' belastning for mannen. Men når det er stor alder', ' tilhenger av dette forslaget. Hun mener det ikke', ' ressurs. - Det er ikke sånn at alt kan']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,kvinnen,singular,female,descriptive_adjective,"[' et aktivt og selvstendig menneske, sier statsadvokat Bjørn', ' «den ukjente jødinnen fra Berlin» er blitt', ' en av verdens mest anerkjente hårfine stjerner.', ' skuespiller og en gang var gift med Rolling St', ' et arbeidsjern. Det har vi fått med oss']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,kvinnen,singular,female,descriptive_adjective,"[' blitt oppskaket og forvirret av den angiv', ' så tynn og spe som hun er, hadde jeg gått', ' i Norge og søker oppholdstillatelse i forhold til ham.', ' gravid. Politiet tok straks affære, og da', ' i god behold. Hun har sagt hun er']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,barnet,singular,male,descriptive_adjective,"[' kjente av de fem Mirabelli-sø', ' naturlige formen for en familie. Ikke engang de mest radik', ' sårbare gruppa i samfunnet, den er fullstendig avhengig av', ' effektive måten av to grunner: for det første, det', ' dyrebare person i verden. Dette er grunnen til at']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,barnet,singular,male,descriptive_adjective,"[' måten å bli kjent med sin far på. Og ikke', ' maten, eller hva? Og så mye som jeg', ' julegave jeg kan få. Men den går heller', ' mor for sine barn.', ' ressursen vi har for framtida si når det gjeld']","{'om': 0, 're': 0, 'is': 0, 'ps': 0, 'pr': 0, 'cds': 0, 'ddp': 0, 'or': 0, 'pa': 0, 'asf': 0, 'dmc': 0, 'asm': 0, 'qas': 0, 'svp': 0, 'rci': 0, 'an': 0, 'ddf': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
