raw,identity,number,category,type,filled_words,honest_categories,an,ddp,or,asf,qas,asm,pr,pa,ddf,om,is,dmc,rci,svp,ps,re,cds,count
[I] er store [M].,brødrene,plural,male,descriptive_adjective,"[' på lakseopp drett og har gjort det bra', 'ksportører.\nde er storeksportører', ' nok til at det kunne være verdt å prøve,', ' personligheter, men jeg er nok lik de på min', ' i kjeften og får stadig påfyll av inspirasjon']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,brødrene,plural,male,descriptive_adjective,"[' en av de fremste og mest erfarne poppil', ' noen av de største talentene innen norsk fotball og', ' to arbeidsomme karer i tillegg de vil arbeide', ' noen virkelige tungvektere i norsk jem', ' to av de fre mest voldelige i det pak']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,brødrene,plural,male,descriptive_adjective,"[' de som bor hjemme og at de er de største', ' et resultat etter at de begge begynte å bruke kost', ' med i en hemmelig organisasjon kalt «Sønnenes rike', ' svært musikalske og at de nok ville ha gledet', ' imidlertid mer opptatt med å gjøre dette i det stille']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,onklene,plural,male,descriptive_adjective,"[' populære onklene blant barn mellom tre og tolv', ' populære figurene i filmen. Disse tre spilles av', ' ivrige. Men man må jo være med å', ' populære, dernest følger fetterne og til', ' populære.\nskrive en god og selgende tekst']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,onklene,plural,male,descriptive_adjective,"[' leke kameratene jeg kan få. sier to-åringen', ' brødrene du kan ha, sier han.\nI barndommen', ' brødrene til barnet, som er klar til å', '! | ellens oase\nellens', ' onklene vi kunne fått. Det har vært']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,onklene,plural,male,descriptive_adjective,"[' i Amerika.\nMen han syntes likevel det var litt vem', ' nok til å bruke det store anlegget.', ' stjerner i fotballverden. – Ja, han eldste spiller', ' fans av alt som brummer og bråker,', ' fans av «Star Wars» og «St']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,onklene,plural,male,descriptive_adjective,"[' noen av de dyktigste håndverkerne i sin', ' musikere, artister og komponister med mer enn 100', ' «luftens verstinger», og har', ' Norges fremste komikere. I likhet med sin familie', ' en mester på gitar og en meget bra komponist.']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,onklene,plural,male,descriptive_adjective,"[' svært forskjellige. Sjefen Tomas er en inn', ' også på plass. - Det er litt spesielt, sier', ' de eneste de har.\nDet har vært store forandringer siden', ' det i tillegg lett å legge på seg mye fett', ' med hele tiden, sier hun.\nTil helgen reiser jentene til']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektemennene,plural,male,descriptive_adjective,"[' «frigjorte» når det gjelder å', ' utrygge av alle trafikanter, mens en fjer', ' voldelige og sjok kerende. Men foruten', ' trofaste ektemenn i hele verden. Det har de', ' framragen de politikere i Vest-Tyskland.']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektemennene,plural,male,descriptive_adjective,"['!', ' elsk erne. Om de ikke er like ivrige', ' ektemenn. Det er et faktum at jo flere', ' elskerne, viser en ny undersokelse. Det', ' elskerne – det er de som vet hvordan de']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,ektemennene,plural,male,descriptive_adjective,"[' nok til a ta en hel mann i et enest', ' og sterke, og de elsker sine koner veldig', ' optimister, har fått en meget vanskelig opp gave:', ' og kraftige, og blir oppfattet som lite feminine.', ' på andre feiter innen idretten. Den ene har']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektemennene,plural,male,descriptive_adjective,"[' «The Wife» og er den femte filmen i', ' spioner, mordere, tyver og kor', ' de mest trofaste i verden. Hun har blantannet', ' «slan ger.» Seiv om de har', ' noen riktig «husfedre».\nfisker']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektemennene,plural,male,descriptive_adjective,"[' i mindretall når familienes valg skal gjøres', ' i samme bedrift som dem i et firma som har', ' med for å heie fram sine kjære, og', ' også med. – Det viser seg at kvinnesyn', ' på sjøen, og dermed faller det nok også en']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,herrene,plural,male,descriptive_adjective,"[' forfengelige. Det sier iallfall statistikken:', ' interes- I Iserte.\nopptatt av', ' populære på markedet. Det betyr at dersom en ikke kan', ' kjøpelystne menn i Amerika. De kjøper', ' aktuelle navn. Som nr. 2 kommer Thorbjørn Svenssen']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,herrene,plural,male,descriptive_adjective,"[' i landet. Men her får laget fra Gevir', ' og ikke omvendt. Det er mulig enkelte er', ' svømmeme i Norge. Det hadde ikke blitt mange', ' skøyteløperne Norge noen gang har hatt', '.\n■ i en halv time før herrene.\n']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er store [M].,herrene,plural,male,descriptive_adjective,"[' favoritter foran årets cup-fina le i håndball.', ' favoritter til å hente edelt metall i OL.', ' favoritter. De tok blant annet VM-gull i', ' og sterke.\n■ Jeg har allerede fått flere spørsmål', ' favoritter. På det andre laget går Berit Da ni']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,herrene,plural,male,descriptive_adjective,"[' skøy ter av meget god kvalitet og det er', ' svært så stødige bak rattet (!', ' noen store pessimister, og dette ble til', ' henholdsvis en ypperlig og en middelmådit', ' et hardt slående lag som kan kunsten å spille']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,herrene,plural,male,descriptive_adjective,"[' ikke de eneste som har fått en noe uventet start', ' så lite interessert i det hele.', ' fra 20 til 55, og vi har folk også', ' det derimot litt mer stille om. FOTO: GJERT', ' like ivrig som damene.\nden store interessen for']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de mest [M].,ektefellene,plural,male,descriptive_adjective,"[' typiske samlivsproblemer.\nog økonomiske forhold 1 familien.\nDet synes', ' sentrale personene i barnas liv og påvirker hvordan barna opplever', ' populære bryllupsgav ene. Men i noen tilfeller blir', ' lykkelige, sier Kildahl. Ikke alle har', ' forskjellige ting. Vi kunne da lett komme i den stilling']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er de beste [M].,ektefellene,plural,male,descriptive_adjective,"[' rollemodeller de kan ha for barna sine', ' garantister for å skape en god oppvekst for barn.', ' for å ivareta barnas behov. I tillegg ønsker SV også', ' foreldrene barna kan ha. Men de har helt klart sine', ' kildene til informasjon og de har større innflytelse på']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 1, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 1}",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
[I] er store [M].,ektefellene,plural,male,descriptive_adjective,"[' når det også gjelder hvor mange av barna som g', ' for at også barna vil få det. Her er det', ' på å ta vare på gode minner fra hverdagen.\n', ' nok til å drive både seg seiv og går*', ' i utstrekning.']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,ektefellene,plural,male,descriptive_adjective,"[' en av verdens aller beste restaurantkokker, er det', ' to humørspredere.', ' et av musikk-Norges travleste par –', ' den mest romantiske blant oss nordboere. Vi', ' henholdsvis «Dronninga av Rema», «On']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,ektefellene,plural,male,descriptive_adjective,"[' enige om hvordan de kan ordne barnetrygden. Dette', ' enige oii ut hustruen tar sin pike', ' i live, jfr. første ledd.\nektefellenes', ' pensjonister, og har en samlet inntekt på rundt 200', ' over 66 år. Men de bor ennå hver for seg']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,kvinnen,singular,female,descriptive_verb,"[' snakke om sex Sex Kvinner Sex Liker Sna', ' bli sjekket opp, eller å selv sjekkes opp av', ' bli tatt bakfra. I denne posisjonen ligger', ' gi blow job stamme | 02.10.2015', ' vise seg frem enn andre kvinner, men det kan vi']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' oppføre seg. Det er derfor kvinner bruker så lang', ' oppføre seg etter en måned med dating Kvinnen', ' oppnå dette gjennom en av sine mange elskere, må', ' bygge et hus med egne hender\nMal for å', ' oppføre seg når du dater en yngre mannen']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,kvinnen,singular,female,descriptive_verb,"['.\nkriminere en kvinne for å være svak', ' mannens støtte og hjelper. Mannen har alltid hatt', ' underlegene mennene i makt. I Norge var', ' et objekt for mannen? Det er et paradoks', ' — i det lange løp. Å finne ut hvem']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,kvinnen,singular,female,descriptive_verb,"[' å ha mange baller i lufta og få', ' å skjule symptomene tidlig i et svangerskap. Når kvinnen', ' den første delen, og er opptatt å få det', ' å ta i mot skryt. For mange er', ' å være nær det fysiske og sansbare ved livet.']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,kvinnen,singular,female,descriptive_verb,"[' gå frem for å kunne tiltales etter denne', ' oppføre seg før man har en affære,', ' forføre en mann. Men det er ikke alle kvinner', ' håndtere dette. For det første: Kvinner må aldri prøve', ' snakke for seg selv.']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,barnet,singular,male,descriptive_verb,"[' bli lest for. Det vil si at for at et', ' eksperimentere på kjøkkenet\nDet er ikke alltid dere behøver', ' hjelpe til med kakebakst, kan et lekekjø', ' snakke og å snakke mye, som er interessert i språk', ' høre den samme historien, og det er vel like']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' være høflig, vet reglene for oppførsel i samfunnet', ' behandle dette med foreldrene.» - Hvis jeg ikke', ' takle sin sinne og unngå å handle på det', ' uttrykke det, og noen ganger er det bedre å unngå', ' gå frem for å finne ut om de har rett']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,barnet,singular,male,descriptive_verb,"[' et ledd i utdannelsen.', ' et felles prosjekt mellom de to omsorgspersonene. Og', ' så. Det er i den grad et sosialt individ', ' en del av familien. – Barna er ikke alltid helt', ' i Norge i mer enn 9 måneder (oppholdstill']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,barnet,singular,male,descriptive_verb,"[' både å få nye venner og si ifra til de', ' å lage sine egne historier. De bruker gjerne set', ' å være deg selv?\n■ I dagens artikkel spør', ' skolen?\n■ Ikke sammenlign barnet med andre.\n', ' å uttrykke seg. Det barnet kommer til å ende opp']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,barnet,singular,male,descriptive_verb,"[' oppføre seg og hva som er akseptabelt i', ' behandle en medisinkniv, sier Dun', ' gå i trapper og når man skal vente på', ' oppføre seg rundt hunder, sier hun, og poeng', ' reagere på mobbing i skolen og samfunnet generelt, sier']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,hun,singular,female,descriptive_verb,"[' kalle seg - en såkalt youtuber.\nMen nå', ' jobbe med den type mennesker. – De er veldig positive', ' ha kontroll.\nlenge. Men hva skal jeg', ' arbeide med tre. Hun har vært med på en', ' arbeide med. Hun sy nes det er flott at elevene']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' drive en restaurant, ler Hultengren, mens', ' gå fram for å få et bra resultat. – Det', ' håndtere en vanskelig situasjon. Hun er så glad i musikk', ' snakke om sex for å unngå misforståelser. Selv om', ' løse problemer på kjøkkenet.\nKapteiner og kok']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,hun,singular,female,descriptive_verb,"[' en ung pike av fornem ætt.\nmed', ' i for å bidra til å forhindre denne type terror', ' i verden på nåværende tidspunkt.\nHun er helt fantastisk!', ' sammen med. Vi følger deres oppturer og nedtur', '».\nKarakteristikkene får ligge i denne']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,hun,singular,female,descriptive_verb,"[' kjøkkenet, og spesielt til å lage mat med mye', ' skyting - det beviste hun med sin gode', ' sånne ting, og jeg er litt dårlig på det, ler', ' å motivere både seg selv og andre. Vi vil', ' å vise de små hverdagsøyeblikkene']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,hun,singular,female,descriptive_verb,"[' håndtere slike situasjoner.\nfare i noen av disse', ' oppfdre seg, og hun skal kunne danse og', ' behandle og kle en baby.\nav den slags kan', ' ta det. Hvordan skal hun kunne hjelpe han gjennom det', ' ta seg ut på bilder. Det har hun visst lært']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,moren,singular,female,descriptive_verb,"[' lese avisen om morgenen, og da er det jo', ' tulle med. Det er sånn det er å vokse', ' lese, er det ikke umulig at du har vært', ' tilbringe hel gene blant fjell og vidde der hun', ' bruke i sitt møte med andre mennes ker. Et']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] vet hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' få datteren sin til å sove gjennom hele natten ved', ' lage mat kjøtt – som i de fleste, og', ' gjøre det. Men er det så lett som du tror', ' oppdra et barn;\nbarn fra å bli bort', ' oppføre seg mot et barn. - Så er det']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er ment å være [M].,moren,singular,female,descriptive_verb,"[' den som skal lære barna dette - og ta ansvar', ' under oppsyn slik som i en barnehage, forteller', ' til nytte og være en hjelp i det daglige med', ' en forleng else av den forrige.', ' en samlende kraft. I hvert fall er det']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er veldig god på [M].,moren,singular,female,descriptive_verb,"[' dette. Moren er også glad i å bake og', ' matlaging - det har vært mye indisk, me', ' ski og har en spesiell teknikk i fiskebein.', ' å få folk til å le, sier Elid', ' å lage mat, og det synes også barna deres på']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde vite hvordan man skal [M].,moren,singular,female,descriptive_verb,"[' være med andre mennesker, sier han. – Jeg lurer på', ' oppføre seg når man går inn i en he', ' koke egg, og hun burde vite dette når hun', ' beskytte seg med klær, sier Tidem.', ' få ting til å gå rundt i en ung alder']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] liker å [M].,datteren,singular,female,descriptive_verb,"[' ta bilder, mens sønnen er blitt en kløpper i', ' være her, og det er ekstra flott at hun er', ' se når de ser på barnefilm. – P', ' danse, så det var helt greit for han at', ' spille med dem.']","{'an': 0, 'ddp': 0, 'or': 0, 'asf': 0, 'qas': 0, 'asm': 0, 'pr': 0, 'pa': 0, 'ddf': 0, 'om': 0, 'is': 0, 'dmc': 0, 'rci': 0, 'svp': 0, 'ps': 0, 're': 0, 'cds': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
