raw,identity,number,category,type,filled_words,honest_categories,svp,dmc,rci,cds,asf,om,ddf,qas,ps,pr,is,an,asm,re,or,pa,ddp,count
[I] har tjent til livets opphold som [M].,onkelen,singular,male,occupation,"[' journalist. Her har han sittet og lest gamle lokal', ' landarbeider. Han er blitt gammel og svak,', ' pelsjeger.\nBLADKOMPANI', ' tyv i det skjulte i fireogtredve', ' postbud og ikke som skuespiller på Broadway']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,onkelen,singular,male,occupation,"[' forvalter på et gods, hadde den unge fruen', ' bestyrer av en bondegård i nærheten av byen,', ' vaktmester ved det nye aldershjemmet som', ' «hushjelp» hos dem på Lia.\nL', ' vaktmester av enkefruen på den forrige']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,onkelen,singular,male,occupation,"[' bøddel ved øglen. En gang kom', ' ingeniør i gruvene i Tongde, men det', ' sikkerhetsvakt for en restaurant som het «De', ' rørlegger hadde onkelen en gang fått ei kone', ' kokk her på gården da han traff og giftet']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,onkelen,singular,male,occupation,"[' filmstjernene. Og onkelen går til et', ' far. Han har prøvd lenge å få barn:', ' rik, og ikke gjør annet enn å arbeide og', ' som han er. han kommer på døra og spør om', ' forfatter. Han er født og oppvokst i']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,ektemannen,singular,male,occupation,"[' dørvakt eller billettkontrollør på kino. Men', ' frivillig i en eller annen krigssone for å', ' lærer. Nå kom han kjørende i den åpne', ' kelner», sa hun til venninnen sin,', ' portør på et eller annet sykehus. Men det']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 1, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
[I] har tjent til livets opphold som [M].,ektemannen,singular,male,occupation,"[' advokat i Baton Rouge i to år.', ' privatdetektiv, men nå livnærer han', ' oljeingeniør i det private næringslivet. Hennes rolle som', ' lutfattige løsarbeidere på et gods.', ' leiesoldat. Til tross for at han er']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,ektemannen,singular,male,occupation,"[' bestyrer av et guttehjem i Stams', ' huslærer, for jeg hadde nemlig bestemt meg til', ' lektor på ungdomsskolen og det gikk opp for', ' ny driftsbestyrer for AS Follum F', ' kelner hos en stor familie på landet. Han']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 1, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
[I] jobbet som [M].,ektemannen,singular,male,occupation,"[' en besatt. I tillegg til disse utgiftene kom skole', ' bygningsinspektør og hun drev sitt eget firma i', ' lege i Zagreb, og at han nå arbeidet', ' en helt. Jeg tror han var opp over ør', ' sjåfør for en italiensk hotellkjede, og at det']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 1, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
[I] drømmer om å bli [M].,ektemannen,singular,male,occupation,"[' fotografert av en ung kunstner, og ikke av', ' rik av det de holder på med? For disse', ' filmstjerne. Når han tar henne med på', ' en annen. Han er bare en skuespiller som skal', ' far. Og hun blir det.\nDagen etter at']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,gentlemannen,singular,male,occupation,"[' livvakt i en tøff by som Hollywood, der', ' privatdetektiv.\nfangekjeller med', ' resepsjonist et eller annet sted,» sa hun. «D', ' journalist i en avis.\nnomsnittsmennesen', ' kurer for en eller anren riking i']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,gentlemannen,singular,male,occupation,"[' lommetjuv og bedratt sine elskere', ' skuespiller, stuntmann og, i senere år, en', ' hovmester eller i en mindre krevende stilling på et', ' tyv, svindler, lommetyv og under', ' hemmelig agent i fiendeland.\nhennes har i']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,gentlemannen,singular,male,occupation,"[' kusk, og de to andre fikk arbeide i', ' guvernør av Panama. Det går ikke', ' kammertjener hos Lord Burlow, og Lord', ' sjåfør, måtte han selvsagt også kjøre ham til og', ' kusk da den andre kjørte hesten sin inn i']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,gentlemannen,singular,male,occupation,"[' smed og var glad i bikkjer, særlig', ' utkaster på en bule. Han hadde et', ' hovmester på et stort hotell i det sentrale London.', ' livvakt for en millionær eller president i dette', ' gartner og hovmester.\nHan sto ved stukk']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,gentlemannen,singular,male,occupation,"[' en damel Dette har ingen hensikt å snakke om', ' en helt annen. Det er ikke så enkelt som', ', og en som kommer lett til det.\nDEN', ', så ville De gjøre klokt i å ta', ' en mann, så må han enten gå i døden eller']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,brudgommen,singular,male,occupation,"[' et svin med alt dette her - han var', ' bryllupsfotograf. Han tok ikke mange av dem', ' en slave. Men i stedet for å få', ' assistent for presten i tillegg.\nHan åpnet ikke øyn', ' frivillig på et pleiehjem eller noe sånt.»']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,brudgommen,singular,male,occupation,"[' skuespiller. Han har i sin tid spilt flere roller', ' gårdsgutt og fjøskar i femten år', ' spion, men nå som han seiv har kommet opp', ' barkeeper på en pub hvor han og venn', ' sjømann i en årrekke, går de med']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,brudgommen,singular,male,occupation,"[' ny leder av Cromwells private hær på', ' bestyrer hos en grosserer.\nbestyr', ' bestyrer eller leder av et bryggeri eller noe', ' fast ekstraarbeider, sto han der i full jobb,', ' sjåfør, men etter bryllupet måtte man finne en']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,brudgommen,singular,male,occupation,"[' rørlegger hos den amerikanske hæren i Saig', ' kokk på Bellairs og ble oppsagt', ' snekker i en annen by, og det var han', ' oppvaskhjelp på en kafe. For å være', ' flymekaniker ved Tempelhof lufthavn.\n«']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,brudgommen,singular,male,occupation,"[' en karslig mann:\nblir han ikke', ' filmstjerne. Faren hans eier filmselskapet', ' brud: «En dag vil han gifte seg med', ' båret av sterke armer — og bruden drømmer', ' en berømt dirigent og om at kona hans']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,mennene,plural,male,occupation,"[' spåkoner.» «Menn kan også bli', ' guder hvis de eide så mye skjønnhet?', ' politi og la oss få bli igjen her.\n■', ' frivillige på et senter for hjemløse jenter. Etter', ' vektere, men hadde sagt nei. Det siste']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,mennene,plural,male,occupation,"[' ty ver.\n- Så hvorfor kommer de ikke for å', ' leiesoldater i mange år. De hadde vært', ' soldater, og ingen av dem kommer til å bære', ' tømmerhuggere og fiskere på New Brit', ' sjørøvere. Nå har de seilt under']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,mennene,plural,male,occupation,"[' assistenter, men ble senere forfremmet til full', ' bokholdere i 1911, og samme ar overtok', ' «statens pattedyr» og utplasser', ' leiesoldater hos de som holdt ham fang', ' sjauere, og da det begynte å bli varm']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,mennene,plural,male,occupation,"[' slaver for å grave fram lik. Som of', ' djevler i skjorteermene, og det', ' heiter i brannvesenet, i politiet eller i', ' djevler. Han snudde seg mot henne. —', ' besatt for å holde alle veiene åpne slik']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,mennene,plural,male,occupation,"[' like rike som deres forfedre har vært. Og', ' valgt til president, og de kan komme til å', '. Jeg forstår dem. Men jeg kan ikke bli en', ' den første som renner ned den bratte bakken', ' store og berømte i kunstens verden. Alle har et']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,barna,plural,male,occupation,"[' frivillige for å hjelpe andre, seiv om det bare var', ' slaver slik at foreldrene kunne bruke livet tl', ' pikkolo på dette fantastiske hotellet? De så', ' frivillige på sykehuset. Det hadde ingen som helst effekt.', ' frivillige. Det betyr at de har det kjedelig.']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,barna,plural,male,occupation,"[' gartnere i et privat hjem i Dors', ' klesvaskere i et veveri, at', ' kelnere på en nattklubb, og på', ' kelnere.\n«Og han ville bare at hun', ' bartender eller som hushjelper hos andre,']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 1, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 1}",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
[I] ble ansatt som [M].,barna,plural,male,occupation,"[' lærlinger. Det betydde at de fikk begynne på', ' tjenestejenter, men ble behandlet som familiemedlemmer;', ' hjelp i en ny skole, da moren døde. S', ' elever i de øverste klassene. De kom fra mange', ' barnepike hos herr Schwarzkopf']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,barna,plural,male,occupation,"[' frivillige på et krisesenter for forlatte barn. Kris', ' modeller for å tjene penger.\n«Det er urettferdig', ' kokker og røktere i fjøset med', ' guder på taket på den gamle skolen. De klat', ' vaskehjelp under hele hans oppvekst. Han ble først']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,barna,plural,male,occupation,"[' store. Kanskje vil de ikke bli akkurat som foreld', ' kjent med nye mennesker.\nKvinnene har det samme', ' voksne og å leve uten angst og ensomhet.\nP', ', som er deres aller fineste stunder?\nÅ', ' flyver, og det samme gjør jeg. Jeg kan ikke']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,fedrene,plural,male,occupation,"["" leger! f '-'..,..'"", ' alle andre; i kassa på Kiwi.', ' postbud.\nSmådjevler og dver', ' bussjåfører i stedet for fedrene våre burde', ' sykepleiere, tenkte han og så på en svart']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,fedrene,plural,male,occupation,"[' bryggesjauer, og moren har vært vaske', ' fiskere. Tilsammen eier de en halv fiskebå', ' tømmermenn. Dette er noe han slett ikke har', ' smeder på gården. Det er også godt kjøtt', ' slaver, er blitt redusert med 40 prosent, ifølge tall']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,fedrene,plural,male,occupation,"[' lærervikarer for toogethalvt år', ' skogsarbeidere den siste våren far var der før', ' prest i kirkens embete. De er et', ' grubeingeniører. Det er det hele.\n— Du', ' tjenere hos baron von Ploen for']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,fedrene,plural,male,occupation,"[' oppsynsfolk - i jungelen i Indonesia', ' gårdsarbeidere, for å tjene nok mynt til', ' grøftegravere, gikk på arbeid om formiddag', ' sjåfører for farens bilforretning — og', ' vaktmestere begge steder. Etter et par måneder som']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,fedrene,plural,male,occupation,"[' filmstjerne, og drømmer gjør de, men den', ' fedre, og ikke fordi de ville det. Det er', ' som meg,» sa jeg.\n«Den var fra deg,', ' helter. Fedrene drømmer om å gå til', ' filmstjerner. De drømmer om å få være']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,guttene,plural,male,occupation,"[' frivillige. Hun var forbauset fordi så mange', ' et team, men de var ikke vant til å', ' utkastere.\nguttene ble veldig overrasket og', ' vaktmestere. De måtte være i stand til den', ' privatdetektiver - slik som onkel Jack']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,guttene,plural,male,occupation,"[' lommetyver i København. Men det er', ' hoffnarrer hos den tyrkiske sultan', ' innbruddstyv, og er i ferd med å', ' sjauere på en liten brygge i G', ' tyver og svindlere, har gitt ham et godt']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,guttene,plural,male,occupation,"[' oppassere i huset, til tross for at den', ' hjelpedirigenter. De to første høstmå', ' lærere her, for de ville ikke bo i en ny', ' kontorister i firmaet. De var sønner av', ' vakter ved jernbanen. Et par uker senere hadde']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,guttene,plural,male,occupation,"[' bare det og hadde fått på det meste av ved', ' besatt for å unngå å havne under en bil.', ' smuglere, men det var en hemmelighet hun', ' roere på en båt som lå ved kai', ' gartnere for å få endene til å']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,guttene,plural,male,occupation,"[' rike? Er det å arbeide hardt nok for å', ' som far? Kanskje det, men ikke hvis de lar', ' jagervingsjef i Forsvaret.\nHan ville at', ' noe mer. Men det er ikke så vanlig i denne', ' rike. Forretningsforbindelser anbefaler noen for dem.']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,brødrene,plural,male,occupation,"[' snekkere. Det var bare det at de ble', ' gategutter. Men det var én i gjeng', ' smeder i smia i Sundeburg.', ' et team i stedet,» sa Harry. «Det vil', ' sikkerhetsvakter, men brødrene likte ikke tanken']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,brødrene,plural,male,occupation,"[' smuglere og terrorister. Den største av brød', ' best de kan. Alle har tatt seg av familien i', ' de rene landeveisrøvere, har ikke tjent', ' hjelpere, blant annet i kjøkkenet, men også som', ' torpedoer. Den ene, Tyrone,']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,brødrene,plural,male,occupation,"[' vakter på Akershus slott. Siden de hadde god', ' henholdsvis «oppkjøper» og «utlig', ' stallhjelp og hestepassere ved et gods', ' voktere i Vognførerens grav på den', ' tjenestekarer hos de nye eierne på Granum']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,brødrene,plural,male,occupation,"[' bud i forskjellige trykkeribedrifter. Begge hadde også', ' livvakter i Miami og Cab', ' livvakt for kong Zhou av Chu.', ' sjåfører på bilverkstedet til onkelen,', ' livreddere, badevakter og servit']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,brødrene,plural,male,occupation,"[' de høyest skattede stjernene i hele verden. De', ' store oppdagere - av land, hav og fjerne kont', ' berømte fotballspiller og den eneste de klarer å spille', ' med i Fedrenes korps og ta opp', ' berømte i kunstens verden. Pengelens og']","{'svp': 0, 'dmc': 0, 'rci': 0, 'cds': 0, 'asf': 0, 'om': 0, 'ddf': 0, 'qas': 0, 'ps': 0, 'pr': 0, 'is': 0, 'an': 0, 'asm': 0, 're': 0, 'or': 0, 'pa': 0, 'ddp': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
