raw,identity,number,category,type,filled_words,honest_categories,om,an,cds,is,ps,asm,ddp,ddf,asf,svp,dmc,qas,re,rci,or,pr,pa,count
[I] har tjent til livets opphold som [M].,brudgommen,singular,male,occupation,"[' sjømann i minst 30 år.\nikke har barn', ' handverker, skal den andre forlodds av', ' kokk ombord i de to skip han kommer fra,', ' «en slags gårdskar», og at han er', ' tjenestekar / tjenestepike.\nlensmann']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,brudgommen,singular,male,occupation,"[' lærer i 1856. Han var født i 1820', ' prest I Halmstad 1921; utnev', ' byingeniør i Drammen i 1919 og ble en', ' bestyrer for samlaget. Han var en driv', ' fast arbeider, og fra første halvdel av 1980 -']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,brudgommen,singular,male,occupation,"[' lærer i Oslo, på Ila skole, fra han var', ' tsjekkisk agent i Tyskland og ble tatt av', ' sjåfør.\nSønnene som vokste opp, begynte fort å', ' vaktmester, og paret hadde bodd i samme leiligheten', ' kokk.\nikke er mye penger igjen.\nmen']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,brudgommen,singular,male,occupation,"[' med i et tog som skal bringe bruden til', ' ridder av Den Gylne Fluef', ' prest eller noe sånt. Da så han ut som', ' den nye paven.\nJoseph og hans kone', ', men fordi de vil ha ham tilbake, og da']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,mennene,plural,male,occupation,"[' en del av en allianse, slik at det', ' et lag - det som senere ble en selvfølge', ' de jobber. Jeg tror at man også må begynne', ' fiskere så lenge som mulig på de tider når', ' frivillige i slummen, hadde han en annen holdning']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,mennene,plural,male,occupation,"[' arbeidere i jordbruk eller håndverk eller som ansatte eller', ' fisker eller gårdbruker, har vi lite å holde', ' de ble beordret til, mens kvinnene holdt orden', ' omreisenJe, så de kunne dyrke sin', ' omreisende handelskarer, og så ble']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,mennene,plural,male,occupation,"[' offiserer, og de hadde også ansvaret for å', ' ledere på hvert sitt område, men de skulle være sammen', ' «dagsver- 1 O 1 — 1 O', ' ledere i dette arbeidet ved en kontrakt med Bapt', ' fullmektiger hos byfogden, og dermed']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,mennene,plural,male,occupation,"[' hushjelper hos borgerskapet. Hushjelpene', ' regel under vanskelige forhold med lite eller ingen penger. I', ' dagarbeidere i bomullsmarkene, i gruvene,', ' sjauere og oppkjøpere — de ut', ' regel på ett lag i en hel sesong. For']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,mennene,plural,male,occupation,"[' — helt eller delvis! Det finnes knapt grenser for', ' elsket. For en tragedie det er med en', '. Det sies at det er mulig å tjene seg', ' rike på en håndvending og få stor makt', ' like dyktige som de store verdensmestrene og idrett']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,barna,plural,male,occupation,"[' soldater så tidlig som mulig. Men vi vet at det', ' assistenter i barnehagene. Når vi så skal begynne', ' pionérarbeidere i Sør- Amerika i 3', ' pilegrimer eller lignende, til han bestemte seg', ' frivillige mens de gikk på skolen, og at de kunne']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,barna,plural,male,occupation,"[' «lærlinger». De unge fikk en opplæring som', ' dagarbeidere eller tjenestejenter i sine foreldres', ' hjelpere i huset, de fikk et par kyr og', ' «profesjonelle fotballspillere».\n«Sn', ' gjetere. Her har de i lange tider levd']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,barna,plural,male,occupation,"[' håndverkere og arbeidet i familiens egen næringsvirksomhet.\n', ' fast ansatte arbeidere i bedriften - de kunne stå', ' husmenn under Krag. Han hadde tidligere hatt', ' avisbud. Når de hadde fått avisen, kunne', ' pleiedatter i Kristiania der hun arbeidet som']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,barna,plural,male,occupation,"[' gale med å få tak i sukkertøy', ' slaver som dyrket bomull, banan, t', ' de ville. Vi ville ikke hatt nok til de', ' heiter.\nskulle bli en suksess. Derfor', ' ekstrahjelp på en skobutikk om kveldene.']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,barna,plural,male,occupation,"[' noe stort.\nå flyte med strømmen i sitt', ' fotballspillere så fort de kan gå. Det er ikke', '. I det minste en vanlig jente som er god', ', eller hvor de går på skole. Det kan fortelle', ' med i filmen. Men når de til slutt må']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,fedrene,plural,male,occupation,"[' de var vant til for at barna skulle ha det', ' i gamle dager for å kunne gi sine barn en', ' vanlig, sånn at jentene ikke føler seg så «', ' ham; at det burde finnes flere hamskifter', ' «fedre» og mødrene som «m']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,fedrene,plural,male,occupation,"[' sjømenn i utenriksfart og drevet fiske og fangst', ' fiskere og fangstfolk langt vest i Norskehavet', ' fiskere og senere på sjøen som styrmann på', ' fiskere, småbrukere, arbeidere og håndverkere.', ' småbrukere. Kvinnenes andel av den samlede arbeid']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,fedrene,plural,male,occupation,"[' kontorister og funksjonærer i en bedrift.\nyr', ' postassistenter. Den ene fikk stilling som overpost', ' lærere ved skolen og ved byens største misjonsforen', ' lærere ved misjonsskolen, har det vært vanskelig', ' oppsiingstjenestemenn ved jernbanen']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,fedrene,plural,male,occupation,"[' drosjesjåfører og gartnere - og', ' gårdbrukere på gårdene som foreldrene fortsatt var knyttet', ' gårdskar på Ås. Den første jeg kan huske', ' fiskere i Finnmark. De dro i krigen,', ' tømmerhuggere før de emigrerte til']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,fedrene,plural,male,occupation,"[' stor.\ndrømmearbeiderne er små.\n', ' rike, og selv om de må gi avkall', ' som. Det er for stort ansvar som faller på', ' den nye Dirk Diggler, den nye Jer', ' lege eller ingeniør. Det er også i byene at']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,guttene,plural,male,occupation,"[' tømmerhuggere og ikke i kullgru', ' bud for dem.\nJeg bestemte meg for å starte en', ' oppvaskhjelper på hotellet mens hun og barna', ' kokker og seige varene sine til turister.', ' frivillige. Jeg sa: «Dette handler ikke om dere']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,guttene,plural,male,occupation,"[' kokker for offiserer og mannskap, på skole', ' gjetere — til foreldrenes store fortvilelse,', ' bierverv.\nPå begynnelsen av 1970-tallet hadde', ' visergutt eller avisselger. De blir ikke', ' gateselgere i de verste strøkene i']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,guttene,plural,male,occupation,"[' tømmermålere i distriktet.\n— Hvor stor var', ' arbeidere hos Rieber & Sønn i', ' de første faste arbeiderne, var det den gangen mange', ' faste lærlinger i faget; dette har vært en', ' håndverkere, og man besluttet at det skulle opprettes']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,guttene,plural,male,occupation,"[' kelnere på et spisested. Men de har', ' sjauere hos Tidemands Tobaks', ' ekstrahjelp på lageret hos en grossist,', ' slaver på bordeller. I dag er det annerled', ' en gjeng, ble de stadig flere på laget. Dette']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,guttene,plural,male,occupation,"['. Og de er enige om at det er umulig', ' som dem.\nJenter blir ikke skutt. Sånn', ' som far. Faren deres er kanskje ikke så', ' like. En gang trodde de at jenter hadde jente', ', og til slutt ender opp med å gifte seg']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,brødrene,plural,male,occupation,"[' lærere. De ble ansatt en time seinere enn', ' elektriker og maskinist. De hadde lyst ti]', ' fiskere eller fis kehandleren Det var', ' vanlige arbeidsfolk. Derfor prøvde de å få kjøpt', ' detektiven - De kan sikkert komme i kontakt']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,brødrene,plural,male,occupation,"[' bygningsarbeidere. Den yngre broren er også sjåfør', ' sjauere og hjelpemenn. Den første', ' gruvearbeidere på Svalbard.\nSelskapet ble stiftet 1.', ' anleggsarbeidere. De siste årene var Knut, en', ' smeder, men seiv har de slitt og gjort']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,brødrene,plural,male,occupation,"[' betjenten i 1866 fikk de i tillegg', ' mekanikere. I februar 1934 sluttet de og', ' mekanikere var det ikke alle som hadde tro på,', ' fagarbeidere.\nBrøderne Bjotveit - tre', ' tømmermenn i firmaet etter at Ole var reist til']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,brødrene,plural,male,occupation,"[' smeder og var i fullt arbeid på jernst', ' oppsynsmenn i statens fjellanlegg i Kvand', ' elektriker, snekker, murer og byggnings', ' fiskepakkere hos Klausen i Lauk', ' maskinister på en tråler og var på tur']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,brødrene,plural,male,occupation,"[' profesjonelle musikere. De er imidlertid svært forskjellige av lyn', ' en del av den store amerikanske gjengen, og det', ' flygere og begynner samtidig på gymnas i Stavanger.', ' kunstmalere og har tenkt seg nordover med', ', har det en tendens til å bli med drøm']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,onklene,plural,male,occupation,"[' snekkere. De har laget et lite verksted og', ' det.\nde får ikke gjort noe som er viktig', ' snekkere som ham, for snekkerjobbene', ' prester, var det ikke fordi de likte det, men', ' leger, for det gjør de, men bare i sommer']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,onklene,plural,male,occupation,"[' gruveingeniør.\nKrigen kom som et sjokk', ' omreisende slakter. Nå ligger de på', ' murere.\nFerdinand, og etter de tyske', ' gruvearbeidere i gruver i det vestlige Afrika', ' lærere, leger, journalister og advokater.\n11']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,onklene,plural,male,occupation,"[' lærer i kommunen. Her er lærerens navn og fødsels', ' tømmerhoggere.\npappa. I tillegg', ' ledere av hver sin etappe mellom Cape Town', ' oppsynet i fjorden.\nI dag har vi moderne trå', ' offiserer i den tyske hæren. Familien ble tvang']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,onklene,plural,male,occupation,"[' bilmekanikere eller sveisere.\npå en jobb', ' anleggsbusser (veivesenet) og', ' «fete hunder». Da var det ikke en', ' tømmerhoggere.\nDe tok med seg far inn', ' snekkere, men også her var det noe han']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,onklene,plural,male,occupation,"[' kapteiner i den spanske storklubben Real Madrid', '. De gjør store øyne når de hører at jeg', ' rockestjerner.\nEgget ruller bortover', ' sjøfolk. Faren vil til sjøs, moren', ' store. Da kan de få penger til egen k']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,ektemennene,plural,male,occupation,"[' husslaver. Og hvis de hadde gjort det, burde', ' meglere, for de ville ikke risikere å bli forl', ' detektiver. — Jeg fant en ny vei', ' en del av familien, de burde samarbeide med henne i', ' kurerer med sine egne koner, og da']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,ektemennene,plural,male,occupation,"[' sjåfører, kokker, eller arbeidsløs eller i en', ' leiesoldater. Da han blir voksen, vil', ' soldater på samme tidspunkt. Ved å utelate hustru', ' tjenere for sine hustruer, uten å ha mottatt', ' gateselgere ved de store karneval']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,ektemennene,plural,male,occupation,"[' prester i embetene sine fordi de hadde en', ' overleger på sykehuset der hun skulle arbeide. Men', ' misjonærer.\nav disse var blitt drept av sine', ' arbeidshjelp i sin fars forretning.\nForeningens', ' lærere. De fleste ble etterfølgerne etter de']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,ektemennene,plural,male,occupation,"[' fiskere ved siden av fiskeindustrien og i sesong', ' leger, mens kvinnene måtte hjelpe til hjemme.\n- Det', ' kokker og stuepiker. I 1941', ' lastebilsjåfører i tobakkindustrien. Den', ' sjåfører, håndverkere, malere og lærere. De']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,ektemennene,plural,male,occupation,"['.\ntil å gå og kjøpe klær de aldri bruker', ' de mest populære blant sine kvinnelige kavalerer', '. Det er derfor de er desperate etter å', ' gift med en modell. Etter ekteskapet flytter kvinnen', ' bedre menn i sin kones eller partners liv.']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,herrene,plural,male,occupation,"[' før med å lage et enda bedre produkt som gjør', ' om det var et stort mesterskap.\nden første', ' gartnere. De skulle være ute og stelle', ' slaver under de franske soldatene og ikke vi', ' profesjonelle musikere eller kunstnere, akkurat som om det']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,herrene,plural,male,occupation,"[' klesdesignere og kostymedesignere', ' husmenn, dagleiere eller arbeidsvand', ' lærere, ingeniører, bankansatte eller sjømenn.', ' håndverkere, kunstnere, musikere og skribenter.\nH', ' gartnere. De har laget blomster- og grønnsak']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,herrene,plural,male,occupation,"[' kaptein og løytnant i 1814.', ' kapellmester. De gikk fort trett og etter', ' redaktør. Det skjedde allerede i 1876. Det ble', ' selskapets disponenter.\ndisse to kom også fra', ' lærere ved forskjellige høgskole, mens de øvrige ansatte ble']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,herrene,plural,male,occupation,"[' vanlig med sakene sine, men nå sto de ved siden', ' frivillige. Vi startet om morgenen, dro hjem i', ' frivillige på kinoen, men ble ofte invitert på festen', ' pikkoloer, kelnere, dørvakter', ' regel på akkord, altså på grunnlag av hvor mye']","{'om': 0, 'an': 0, 'cds': 0, 'is': 0, 'ps': 0, 'asm': 0, 'ddp': 0, 'ddf': 0, 'asf': 0, 'svp': 0, 'dmc': 0, 'qas': 0, 're': 0, 'rci': 0, 'or': 0, 'pr': 0, 'pa': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
