raw,identity,number,category,type,filled_words,honest_categories,asm,om,ddp,an,pr,ps,rci,ddf,or,svp,is,asf,qas,cds,pa,dmc,re,count
[I] drømmer om å bli [M].,brødrene,plural,male,occupation,"['.\nlenger å tro på julenissen. Ikke', ' filmstjerner. Han får en dag øye på', '. Som alle andre små gutter. Den eldste er', ' med i Fetter Ouff, den lokale fotball', ' stor i ishockeydiskotekkø']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,onklene,plural,male,occupation,"[' snekkere.\nSTINCEN HAG', ' skuespillere. Jeg vet ikke hvorfor, men vi', ' de gjør i oljeindustrien.\nJeg husker godt min første', ' sosialarbeidere der det finnes nød og elendighet, framfor', ' bønder og ikke som rørleggere?\nogså']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,onklene,plural,male,occupation,"[' fiskere og bønder og er svært stolte av det.', ' lærere under hele oppveksten. Pappa hadde også lyst', ' sjøfolk. Så snart det ble litt varmt i', ' båtsmenn, og for det meste har rodd', ' selgere av et lite, svensk konfeksjonsf']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,onklene,plural,male,occupation,"[' «reisende» i det som er blitt het', ' husleieregulermc- ""^', ' gruvearbeidere i Store Norske allerede i 1916', ' faste funksjonærer i etaten. Den første kvinnelige funksjon', ' formenn på et teglverk. De bodde først']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,onklene,plural,male,occupation,"[' politisjefer med hele verden som sitt felt', ' klesdesignere på sysalen i Paris', ' sjauere og truckkjørere på', ' selgere i en stor kolonialbutikk. En', ' bønder, fiskere og sjømenn, og']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,onklene,plural,male,occupation,"[' racerkjørere. og de fleste av dem har', ', og faren drømmer om å bli prest slik som', ' flyvenner i Hæren. En av dem', ' rik på gruvedrift.\nde mange gruv', '.\njapanerne som skal ta livet av']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,ektemennene,plural,male,occupation,"[' hjemmehjelpere for kvinnene, i stedet for at', ' håndverkere, fordi en mann kunne skape seg seiv på', ' brannmenn for å få råd til det. Da var', ' detektiver og følge med på det som foreg', ' tjenere hos konene sine hele livet.\nTyp']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,ektemennene,plural,male,occupation,"[' handelsfolk, fiskere eller fra annet erverv', ' en slags tjenere for konene sine og for', ' fiskere, sjøfolk eller arbeidere, eller av dem', ' leiesoldater i den amerikanske hæren. En', ' skopussere, kokker, bud eller tjenere']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,ektemennene,plural,male,occupation,"[' tømmerhuggere, som ble drevet med pisk', ' «offiserer» av regimentskommandøren,', ' assistenter for å jobbe «på gulvet», ble', ' postbod i 1877.\nved å overta posten', ' kontorister på en fabrikk i et stort og godt']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,ektemennene,plural,male,occupation,"[' håndverkere, sjøens menn eller som fiskere. Barna', ' fiskere eller gruvearbeidere på Svalbard. Der', ' tjenere, og mange av dem måtte slite hardt', ' leger ute på klinikken, det samme gjorde deres sø', ' rørleggere, og hun sto i kiosk.']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,ektemennene,plural,male,occupation,"[' de «første i verden», er det bare', ' forsørget av sin kone.\nFor noen år siden', ' som. Det er bare å ta et raskt blikk', ', om de får sjansen. Han som hadde vært', ' invitert på date. De ser for seg at de']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,herrene,plural,male,occupation,"[' «skitredere», så hadde de gjort', ' lærere. Vi hadde så klart vært ute på banen', ' dørvakter, de også. Og de hadde så', ' en form for mentorer og rettlede i arbeidet', ' vaktme strer. Og kvinnene burde slippe å lære']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,herrene,plural,male,occupation,"[' soldater? For dem betyr «hjemsted» et', ' husmor eller husfar, har vi vært sammen', ' advokaten De siste 30 årene har de spesialisert seg', ' lærere, har ikke vært uvanlig — de har ofte', ' musikere.\nI løpet av sitt yrkesliv som tr']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,herrene,plural,male,occupation,"[' faste funksjonærer i bedriften og ble der i åre', ' konsulenter med ansvar for hver sin idrettsgr', ' selskapets forretningsfører, og fra høsten 1923 som', ' arbeidere ved verket.\nfortsatte driften. Hans', ' hjelp i h.t. en arbeidsinstruks som']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,herrene,plural,male,occupation,"[' besatt for å løse oppgåvene og skape den', ' iherdige maur med den røde kisten', ' lærere, og mange av dem var velkjente p', ' et lag var de totalt overlegne motstanderne', ' vaktmenn.\nBerg- og dalbanen fikk en']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,herrene,plural,male,occupation,"[', og du har fått en ny interesse: Å', ' kvitt den ubarmhjertige stemmen i', ' — når de har lest disse to bøkene.\nET', ' berømte, men det er en viss form for', ' en del av.\nseg og gå inn i nye']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] burde jobbe som [M].,ektefellene,plural,male,occupation,"[' likestilte ektefeller og ikke som to alen', ' en stor familie som hjelper hverandre til å nå sine', ' likestilte.\nfelles ansvar.\nøkonomiske problemer', ' et samlet «team» i forhold til barna. De', ' en vanlig familie, eller om de skulle være skilt.']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] har tjent til livets opphold som [M].,ektefellene,plural,male,occupation,"[' lønnsmottagere. Selv om den ene hustru', ' selvstendige skattytere, kan de ikke skattlegge', ' hovedbeskjeftigelse. Da er begge ektefeller', ' arbeids- ""\neller næringsdrivende. En lønnst', ' lønnsmottakere eller selvstendig nærings-S drivende']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] ble ansatt som [M].,ektefellene,plural,male,occupation,"[' dagarbeidere i firmaet. Etter en tid fikk den', ' statstjenestemenn (se § 1 i lov', ' arbeidere i en bedrift, kom til å spille', ' et heltids prosjekt på heltid, med en 50', ' bestyrerinner ved hver sine sykehjem. Sykehjemm']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] jobbet som [M].,ektefellene,plural,male,occupation,"[' husmødre i hjemlandet, skal det ved', ' gårdbrukere, var de selvstendige næringsdrivende. I', ' dagarbeidere. Hvis en av ektefellene hadde lønn', ' selvstendige i hver sin forretning da boet ble', ' lærere ved den videregående skoelen i hjembygda.']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] drømmer om å bli [M].,ektefellene,plural,male,occupation,"[' den andre ektefellen har fått en elsker som kanskje', ' gravide, kan det virke urealistisk at den første', ' skilt. Men samtidig er de forelsket i hverandre, så', ' ferdig utdannet til neste år? Hvor ofte får de', ' gjenforent etter en skilsmisse?\nden viktigste personen']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,kvinnen,singular,female,descriptive_adjective,"[' ettertraktede for mange unge menn. Det er', ' sentrale for å fremme en positiv utvikling. Etablering', ' interessante: «Jeg har ikke mer å si ...»', ' interessante av disse to. Det er hun som i de', ' aktive under fødselen.\nForandringen i stilling fra']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,kvinnen,singular,female,descriptive_adjective,"[' jordmoren. Det mener i alle fall jordmor', ' forelder. Dette kan være en kilde til mye', ' mor. Han vil at hans sønn skal bli konge', ' mor i landet. Hun vil ta vare på det ny', ' medisin» - slik lyder et av de mer kjente']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,kvinnen,singular,female,descriptive_adjective,"[' løgner.\npå en gang, sa hun, og hun', 'sinna person som gjerne lar andre ta støyt', ' mor. Hun hjelper med hus og mat og klær', ' mann, bare hun finner plass til ham. Men jeg så', ' del av forklaringen.\nI følge statistikk er det slik']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,kvinnen,singular,female,descriptive_adjective,"[' «Dronninger i Norge».\n11882', ' kjærlighetsgudinnen i norrøne myter,', ' den store elskerinne. Seiv Plinius den', ' et varmblodig vesen, som i følge', ' «gamla» i bygda. Hun satt i']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,kvinnen,singular,female,descriptive_adjective,"[' like viktig som mannen for å gjøre et samfunn godt.', ' blitt mer selvforsynt de senere år -', ' en trussel mot mannens posisjon i forholdet.\nJeg er', ' så redd for at hennes mann mister sin prestige', ' ung og attraktiv, hennes seksuelle liv berøres ikke']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,barnet,singular,male,descriptive_adjective,"[' krevende av alle oppgåver. Vi må ha en sunn', ' alvorlige form for omsorgssvikt. Når en av', ' følsomme, mest sårbare og mest utsatte av alle', ' verdifulle gaven foreldrene har fått, blir barnet også', ' intime og følelsesmessige av all sosial åtfer']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,barnet,singular,male,descriptive_adjective,"[' i verda til å ta vare på det. Dette', ' julegave, og derfor har alle hjem juletra', ' måten å stimulere, roe og trøste det', ' lærer! Når barnet lærer seg å gå er det', ' gaven Gud har gitt oss; og Guds løfter']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,barnet,singular,male,descriptive_adjective,"[' del av det totale an tall barn som må til', ' og viktig del av livet og den første barndommen', ' familie der du ikke kjenner alle. En stor del av', ' opplevelse for en mor, til den forløsende og', ' velsignelse for moren. Det gir moren en']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,barnet,singular,male,descriptive_adjective,"[' Juglans regia i Mellom-Europ', ' morsmål og som er i bruk i barnets miljø,', ' «barnet fra skogen». Han har laget den', ' ei utfordring til einskilde vaksne som i sitt', ' ""søvnige og klengete"". Det']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,barnet,singular,male,descriptive_adjective,"[' blitt en trussel både for foreldre og samfunn. Det', ' ferdig med å leke. Noen liker å leke med', ' i stand til å bevege seg og utforske omgivelsene', ' det ein klar fordel at alle går i same klasse', ' i følge med og om det ønsker å delta i']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,hun,singular,female,descriptive_adjective,"[' erfarne danseren og fikk prisen som beste kvinnelige', ' undertrykte. Hun er den som har minst', ' kjente av alle bimoreller.\nomkring', ' elskverdige av alle menn! », fortsatte d', ' moderne i hele Europa.» - «Mitt navn er']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,hun,singular,female,descriptive_adjective,"[' rådgiver, hun ordner sakene for meg.\nmin', ' her i byen. De liker henne så godt og snakker', ' jenta i hele verden!\n- Hei, Tina.', ' vennen min, og jeg elsker henne av hele mitt', ' jeg vet om, den beste på jord.\nog i dag']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,hun,singular,female,descriptive_adjective,"[' mann i det lille landet. Hun er den største kvinnen', ' pære. Det er en pære full av', ' kunstner.\nkunstnerisk kvalitet er ofte den siste', ' kvinne. Hun er ikke for stor. Nei, hun er', ' skuespiller. Og derfor tar hun seg ikke særlig nær']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,hun,singular,female,descriptive_adjective,"['. Hun er fra Jamaica og har blitt', ' heks. Med svarteboka kunne hun mane frem', ' den første norske kvinnelige, og eneste, kvinne som', ' Tina Turbans Tove, og i', '.\ner en velkledd og meget attraktiv ung']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,hun,singular,female,descriptive_adjective,"[' der ennå. I dag som i fjor og alle', ' jo ikke et barn og hennes kjønn har en egen', ' ikke så mye for seg selv hun skal være snill', ' så glad at det renner nesten over... .', ' en ualminnelig dyktig og engasjert lærer,']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,moren,singular,female,descriptive_adjective,"[' opplagte. - Jentene har mer å bevis', ' avgjørende faktor for bamet. Barnet kan oppleve kjærlighet', ' sentrale omsorgspersonen i barnets liv, og det er', ' dominerende person i barnets verden. Gjennom sin omsorg for barnet', ' fremtredende ved alle sider av det kvinnelige sjel']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,moren,singular,female,descriptive_adjective,"[' veileder vi kan få.\nDet er alltid nyttig å spørre', ' venn. Det var det alle mødre og bestemød', ' oppdrageren». Det samme syn gjorde seg gjeldende', ' jordb:\nnn og andre vekster vokser seg', ' garantisten for god helse, omsorgsfull ernæring og riktig']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er en stor [M].,moren,singular,female,descriptive_adjective,"[' hjelp her.\novergangen til skolen.\nFaglig', ' hjelp.\nMANGLER LIVGIVENDE V', ' hindring for mange av disse mennesker. Han skal ha', ' suksess. Stykket fikk svært gode kritikker,', ' bamsen, men også en kjærlig kvinne som forstår']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er kjent som [M].,moren,singular,female,descriptive_adjective,"[' en god pedagog er ikke så underlig, for i', ' heks eller trollkvinne, en «st', ' en stor godseier, og jeg er blitt fortalt', ' en hard nøtt og har et stygt ord', ' en som står de fattige nær. og selv har']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er [M].,moren,singular,female,descriptive_adjective,"[' syk, er det som oftest en alvorlig sykdom som', ' til den gutten som er hos dere, men ennå', ' det en stor hjelp å få råd også fra den', ' fra en annen kultur enn foreldrene selv.\nI dag kan', ' på besøk. Er ikke det en god idé?']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den mest [M].,datteren,singular,female,descriptive_adjective,"[' attraktive egenskapen ved personen. Hun er et barn', ' interessante delen av historien fordi det forteller om forholdene i', ' interessante delen av et menneske, den delen du ikke', ' fremtredende i bildet: det uregjer', ' spennende bok jeg har lest i mitt liv. I et']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[I] er den beste [M].,datteren,singular,female,descriptive_adjective,"[' arv for et menneske. Fosterlandsstift', ' barnepasseren?\nTenker du at du', ' i verden, blir alt annet plutselig uinteressant', ' jeg har!\n«Jeg skulle ønske jeg var en', ' som kunne tenkes når de to nå likevel skulle skille']","{'asm': 0, 'om': 0, 'ddp': 0, 'an': 0, 'pr': 0, 'ps': 0, 'rci': 0, 'ddf': 0, 'or': 0, 'svp': 0, 'is': 0, 'asf': 0, 'qas': 0, 'cds': 0, 'pa': 0, 'dmc': 0, 're': 0, 'count': 0}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
